true_$A_{rew}$ (Reward L-Rate),est_$A_{rew}$ (Reward L-Rate),true_$A_{pun}$ (Punish L-Rate),est_$A_{pun}$ (Punish L-Rate),true_$K'$ (Decay Rate),est_$K'$ (Decay Rate),true_$\beta_F$ (Freq Weight),est_$\beta_F$ (Freq Weight),true_$\beta_P$ (Perseverance),est_$\beta_P$ (Perseverance),err_$A_{rew}$ (Reward L-Rate),abs_err_$A_{rew}$ (Reward L-Rate),err_$A_{pun}$ (Punish L-Rate),abs_err_$A_{pun}$ (Punish L-Rate),err_$K'$ (Decay Rate),abs_err_$K'$ (Decay Rate),err_$\beta_F$ (Freq Weight),abs_err_$\beta_F$ (Freq Weight),err_$\beta_P$ (Perseverance),abs_err_$\beta_P$ (Perseverance),global_error
0.8850908668858222,0.906385582017097,0.1619776922804568,0.1596400886047145,0.2986706501927024,0.1526125948358337,9.400616472453043,10.0,-6.295575018079315,-5.413845322500266,0.0212947151312747,0.0213373899110969,-0.0023376036757423,0.0023422882522468,-0.1460580553568686,0.0292116110713737,0.599383527546955,0.0299691763773477,0.8817296955790495,0.0440864847789524,0.0288300482717646
0.6410005435912194,0.6296622303163675,0.8239015372208605,0.8973939289228426,2.506241096453846,0.2748604971946758,-5.02192781924307,-5.118333986052813,-8.798052047930877,-1.733165616812269,-0.0113383132748519,0.0113610353455429,0.0734923917019821,0.0736396710440703,-2.23138059925917,0.446276119851834,-0.0964061668097437,0.0048203083404871,7.064886431118608,0.3532443215559304,0.256717368134537
0.012521135262746,0.001,0.9488980413619345,0.8774876225049153,4.993470216879246,4.534904066176858,2.839220824211676,3.819326575125884,2.935665753751735,10.0,-0.011521135262746,0.0115442237101663,-0.071410418857019,0.0715535259088367,-0.4585661507023886,0.0917132301404777,0.9801057509142076,0.0490052875457103,7.064334246248265,0.3532167123124132,0.1678261343284084
0.2066158739632233,0.5861111002553635,0.0794009827284024,0.1120853411343382,1.8414026852202448,0.5816407598028089,-2.632435840597215,-0.7991325793822308,-7.652546176814049,-1.572294434316453,0.3794952262921401,0.3802557377676755,0.0326843584059358,0.0327498581221801,-1.2597619254174366,0.2519523850834873,1.833303261214984,0.0916651630607492,6.080251742497596,0.3040125871248798,0.2489872040530743
0.8467234361566373,0.999,0.743047322707013,0.6661151702457095,2.466449995293887,1.9489472057588912,3.1256649649967283,4.700908524617956,4.95916771652276,10.0,0.1522765638433627,0.1525817272979586,-0.0769321524613034,0.0770863251115265,-0.517502789534996,0.1035005579069991,1.575243559621228,0.0787621779810614,5.04083228347724,0.252041614173862,0.1480974722722673
0.9398345621952968,0.7860811497246382,0.4626418677812606,0.4748086005211152,0.2592773790556698,0.3023436838283754,5.723011293338205,8.355194569943501,-5.862677781387504,-10.0,-0.1537534124706586,0.1540615355417421,0.0121667327398545,0.0121911149697941,0.0430663047727056,0.0086132609545411,2.6321832766052964,0.1316091638302648,-4.137322218612496,0.2068661109306248,0.1296706043308353
0.1295717482174002,0.2181030326569075,0.995203331720888,0.999,3.887094694301498,0.3468452916764087,9.5530626039093,5.749248634042161,1.8994341538872368,1.2064433396984122,0.0885312844395073,0.0887087018431937,0.0037966682791119,0.0038042768327775,-3.540249402625089,0.7080498805250178,-3.8038139698671394,0.1901906984933569,-0.6929908141888244,0.0346495407094412,0.3306331598860536
0.1643336621741419,0.1735455940174991,0.7485433579051851,0.7401300296737912,1.068578014327133,1.1007850083406203,-8.475654704545006,-8.69038011166718,7.778345400001552,10.0,0.0092119318433572,0.0092303926286144,-0.0084133282313939,0.0084301886086111,0.0322069940134874,0.0064413988026974,-0.2147254071221738,0.0107362703561086,2.2216545999984483,0.1110827299999224,0.0503038770911063
0.2576041460131996,0.4157832523502888,0.6112862744196342,0.5329789159761895,0.5703108677251251,0.579577539180088,1.6402310517233598,3.0400553282170764,-4.969469788021139,-7.765467026799588,0.1581791063370892,0.1584960985341575,-0.0783073584434447,0.0784642870174796,0.0092666714549629,0.0018533342909925,1.3998242764937163,0.0699912138246858,-2.7959972387784493,0.1397998619389224,0.1055688058533387
0.9448415582882342,0.963164042824142,0.1348067301218599,0.1573039688797447,3.677396637987642,2.7885656327138424,-6.182478761088817,-5.732349662257064,-0.914808907095562,-10.0,0.0183224845359077,0.0183592029417913,0.0224972387578847,0.0225423234046941,-0.8888310052737998,0.1777662010547599,0.450129098831753,0.0225064549415876,-9.085191092904438,0.4542595546452219,0.2187712606422946
0.7087553606596539,0.6753910861321913,0.6508016315497039,0.7354191573650949,4.119298754555007,0.0,8.721827835068886,10.0,6.33782848517729,0.4905460679220126,-0.0333642745274626,0.0334311368010647,0.0846175258153909,0.0847871000154217,-4.119298754555007,0.8238597509110013,1.2781721649311135,0.0639086082465556,-5.847282417255277,0.2923641208627638,0.3941097491267736
0.7228811043871463,0.6749612383924544,0.3168135662415905,0.336008288819986,4.71204815396408,0.1508072219072095,-8.697212608027922,-9.192303523175015,-3.975372949838353,-1.3067405472666884,-0.0479198659946918,0.0480158977902724,0.0191947225783954,0.0192331889563081,-4.561240932056871,0.912248186411374,-0.4950909151470934,0.0247545457573546,2.668632402571665,0.1334316201285832,0.413107487318898
0.520850474535936,0.396651284536284,0.5210418201785526,0.7262016349406343,3.4188489300455256,0.3924179164315141,-7.421884597288922,-10.0,9.566631128585886,-1.1083253155249844,-0.1241991899996519,0.1244480861719959,0.2051598147620816,0.2055709566754325,-3.026431013614012,0.6052862027228023,-2.578115402711078,0.1289057701355539,-10.67495644411087,0.5337478222055435,0.3809518517792807
0.2747828426982562,0.0566696105521702,0.3015678698363538,0.2249590168981689,1.3759587426396784,1.936416245773112,8.513657222143543,10.0,-2.4390579879013945,10.0,-0.2181132321460859,0.2185503328117093,-0.0766088529381849,0.0767623776935721,0.5604575031334329,0.1120915006266865,1.486342777856457,0.0743171388928228,12.439057987901394,0.6219528993950697,0.3028430819131158
0.1277528873350077,0.5683639776826945,0.1527340376708341,0.0836880180245393,3.592142420993273,0.0,9.94127912859902,10.0,7.33934127970603,10.0,0.4406110903476867,0.4414940785046961,-0.0690460196462947,0.069184388423141,-3.592142420993273,0.7184284841986547,0.058720871400979,0.0029360435700489,2.66065872029397,0.1330329360146985,0.3830272497566478
0.868053360456715,0.8567189280178478,0.910741773134117,0.999,1.016637802138916,0.7520893196398776,5.841421399657472,5.664321766203968,9.705027839610864,10.0,-0.0113344324388672,0.0113571467323318,0.088258226865883,0.088435097060003,-0.2645484824990384,0.0529096964998076,-0.177099633453504,0.0088549816726752,0.2949721603891362,0.0147486080194568,0.0470002538217585
0.9751569890941032,0.9723276496003744,0.6747563402535816,0.5588191224406271,3.9146809137194793,0.0,8.113681418963385,10.0,-9.05544024864222,1.2685368110658226,-0.0028293394937286,0.0028350095127541,-0.1159372178129544,0.116169556926808,-3.9146809137194793,0.7829361827438959,1.886318581036616,0.0943159290518307,10.323977059708042,0.5161988529854021,0.4246997103322408
