true_$\lambda$ (Loss Aversion),true_$\rho$ (Perception Shape),true_$\alpha$ (Learning Rate),true_$f$ (Boredom Factor),true_$\beta$ (Exploration Weight),kl_div_$\lambda$ (Loss Aversion),post_std_$\lambda$ (Loss Aversion),ess_$\lambda$ (Loss Aversion),kl_div_$\rho$ (Perception Shape),post_std_$\rho$ (Perception Shape),ess_$\rho$ (Perception Shape),kl_div_$\alpha$ (Learning Rate),post_std_$\alpha$ (Learning Rate),ess_$\alpha$ (Learning Rate),kl_div_$f$ (Boredom Factor),post_std_$f$ (Boredom Factor),ess_$f$ (Boredom Factor),kl_div_$\beta$ (Exploration Weight),post_std_$\beta$ (Exploration Weight),ess_$\beta$ (Exploration Weight),post_corr_$\lambda$ (Loss Aversion)_$\rho$ (Perception Shape),post_corr_$\lambda$ (Loss Aversion)_$\alpha$ (Learning Rate),post_corr_$\lambda$ (Loss Aversion)_$f$ (Boredom Factor),post_corr_$\lambda$ (Loss Aversion)_$\beta$ (Exploration Weight),post_corr_$\rho$ (Perception Shape)_$\alpha$ (Learning Rate),post_corr_$\rho$ (Perception Shape)_$f$ (Boredom Factor),post_corr_$\rho$ (Perception Shape)_$\beta$ (Exploration Weight),post_corr_$\alpha$ (Learning Rate)_$f$ (Boredom Factor),post_corr_$\alpha$ (Learning Rate)_$\beta$ (Exploration Weight),post_corr_$f$ (Boredom Factor)_$\beta$ (Exploration Weight),max_post_corr,mean_kl_div,min_ess
3.5612104181659507,0.5685278497564401,0.26779097833757876,0.30734649953454557,2.3523906931897156,1.3595330538242805,0.31963100341646283,369.0111913277364,1.926792016378337,0.03476579824773159,376.06448389358457,2.635258078808819,0.017094904958017982,387.6492361500188,0.7938690156643972,0.054708882655065745,415.38693704794173,1.1477015784762985,0.38479053467727986,381.6477017235259,-0.7539434712709566,-0.03805623466380475,0.11989461481443987,-0.36709958504733625,-0.1733556851940846,-0.29511955214060714,0.8005138550929122,0.07975636332158272,0.14263907881157506,-0.40794755401170196,0.8005138550929122,1.5726307486304263,369.0111913277364
2.6656416213520036,0.49241165012180993,0.9452263362796616,0.44035167355252974,0.652984949330555,0.14090602362363658,1.102227581063315,227.95423022699342,0.7905910323661625,0.12437411814187946,314.55879739690914,0.301563674351648,0.18606081996752763,223.28420541344624,0.0,0.1384727273585737,220.8056390852707,0.044350112772694406,1.2541921018099207,267.6907339190619,0.09170416495796016,-0.7557698738116692,0.023984888141169756,0.23186332250650182,-0.1873355346901294,0.008007938938225672,0.8150637140565288,0.04211396771043185,-0.12906571186251117,-0.004584409575285699,0.8150637140565288,0.25548216862282824,220.8056390852707
2.9706466922066554,0.7697832571797973,0.33558767418121627,0.47239031732465053,2.1506265720451045,0.7504341102332758,0.6145365796368986,321.5864986696026,1.1687451488958327,0.0794637417951492,269.7460946959608,1.2653671668601756,0.06709672112060941,337.87132416846964,0.3365866971093824,0.09022495889792363,307.5023422490807,0.36138563219559927,0.9528742898293094,289.3596199062399,0.14879416598783932,-0.23578675077099207,-0.08765160006693158,0.1372026543408091,-0.39422837454830995,0.022365619323865587,0.8876731328116415,0.3210823413970401,-0.10842185402506352,-0.05593697399729138,0.8876731328116415,0.776503751058853,269.7460946959608
3.6194823316682836,0.2220542364165768,0.9640901218232095,0.10669432974424585,2.682807802277305,0.7142082267732801,0.5990954583398739,366.2141621029252,2.104413574438774,0.028969141383294317,337.9831789957811,1.6959361292279123,0.04854746640412935,352.9350551646735,1.9693861947484028,0.017035421363800905,341.1812545252506,1.1313175456154563,0.3936060666020935,312.82609872367914,-0.6031724331948367,0.015561234790779014,0.14692498926169678,0.3605830230670972,-0.4060068838403677,-0.6042867520509704,0.4466886077430419,0.3263422096315899,-0.17553922704704938,-0.5915504460083739,0.6042867520509704,1.5230523341607651,312.82609872367914
1.48611144579056,0.980602973590091,0.42873203269391746,0.17367939148915157,0.7859257416990113,1.0614038741292857,0.425953105858595,220.81851978929728,1.3223007749986355,0.08199576552071637,267.7655125884852,0.6980405921681726,0.1195917169838333,217.99214786017777,0.0,0.14667553152680826,259.4026173805745,1.6955804857428007,0.28618140983240403,320.95027950676007,-0.09490938470801602,-0.8889309898094429,-0.08894887372452256,0.17891110815382644,0.2101102312777983,0.04225025359053367,0.26220372541272247,0.19780045049410314,-0.34791013684157596,-0.2272648038107558,0.8889309898094429,0.9554651454077788,217.99214786017777
0.9253521749375583,0.9467144841877702,0.45222929199979284,0.3496557720305226,3.2828506362603807,1.3636338711120861,0.31350771067912797,317.22552453659347,1.5549142204236568,0.06574476618604558,283.1302549255286,0.7290470486553114,0.12653846553180179,292.47896969448715,0.1382561165002586,0.11445141511281692,244.48882763378666,0.3749322881162458,0.8587082571115211,277.9000707985136,0.14547576082305938,-0.863931949770696,-0.024271410459533547,0.5527760250882439,-0.2700827396924785,-0.026750317642357822,0.7844685962855528,0.16902517152656651,-0.6370183499727614,0.00010762358943348406,0.863931949770696,0.8321567089615117,244.48882763378666
0.17645075433766338,0.8734176244359704,0.5609530453596879,0.14148183269245226,4.178347340866236,4.308972512778276,0.01633921696720918,341.60613749146495,2.2061485694688354,0.02803434588467091,439.6016835573637,1.7322818658041526,0.04237371535629984,375.0355093166955,1.6059670580025154,0.02468004442077862,392.806310670242,1.0472917333884633,0.46322922791411225,435.1387875348053,-0.06485605442225653,-0.7299365137955705,-0.5906451849470314,-0.012539955909852315,-0.2864203027376066,-0.1725920461574985,0.9422807021274325,0.7251496463938596,-0.2308658072261726,-0.27923994929724066,0.9422807021274325,2.1801323478884482,341.60613749146495
4.995506611747295,0.1401208783641548,0.13245564287718214,0.07803409868803975,2.398608068418653,0.6095467394323981,0.7224062829023142,340.45763337135577,1.3300535463742917,0.06321165478484488,335.58232610917355,1.9050853600794109,0.03810734056442356,326.14394478375044,1.6681776333205538,0.025940778649621608,304.98625202047356,0.5657585072515017,0.7034627766152469,314.5125746429383,-0.49110533407450996,-0.000350599248868683,-0.11377569442270206,0.14858446148131046,-0.6607797112303331,-0.5069151467781071,0.5231728090824104,0.3724509751531308,-0.24553038819963166,-0.8058462381959024,0.8058462381959024,1.2157243572916312,304.98625202047356
2.8628115121173514,0.7194895498580804,0.1526276684993745,0.19923299599212727,1.2420148487222855,0.8959536043185186,0.504271864250452,327.798028595525,1.5663667174883729,0.049712627008606666,326.9437949009621,2.5379050023846923,0.0188040352649781,459.4623844760522,0.22243995035752184,0.10798375246274004,344.88567618799135,1.365100274007696,0.3173281310086098,376.0300855346283,-0.7517279923060608,0.10136292043579166,0.12277902436752149,-0.3116533311807988,-0.2421129331885638,-0.514970929655443,0.7612466073978119,0.28787009798493907,0.17734433735714045,-0.559421734909597,0.7612466073978119,1.3175531097113606,326.9437949009621
4.867183102967929,0.9316061197102339,0.3812316682432621,0.45531945497163645,4.487124030265515,0.1740059646911869,1.0659610207834471,291.7023565214928,0.8200600941778219,0.12576083856816866,277.26779265536675,0.19169431209553564,0.20605586235695544,252.81293338527374,0.0,0.13668359650738177,289.3820368346685,0.046218710750785874,1.280827116488084,325.72329796872856,-0.029843526744737704,-0.656954721790683,0.0874922527356366,0.1896551331718993,-0.1436977371699947,0.0929192652767825,0.5980680383369532,0.009738960687964704,0.14239716352672593,0.09884986632583234,0.656954721790683,0.24639581634306604,252.81293338527374
