true_$\alpha$ (Shape),true_$\lambda$ (Loss Aversion),true_$a$ (Learning Rate),true_$c$ (Consistency),kl_div_$\alpha$ (Shape),post_std_$\alpha$ (Shape),ess_$\alpha$ (Shape),kl_div_$\lambda$ (Loss Aversion),post_std_$\lambda$ (Loss Aversion),ess_$\lambda$ (Loss Aversion),kl_div_$a$ (Learning Rate),post_std_$a$ (Learning Rate),ess_$a$ (Learning Rate),kl_div_$c$ (Consistency),post_std_$c$ (Consistency),ess_$c$ (Consistency),post_corr_$\alpha$ (Shape)_$\lambda$ (Loss Aversion),post_corr_$\alpha$ (Shape)_$a$ (Learning Rate),post_corr_$\alpha$ (Shape)_$c$ (Consistency),post_corr_$\lambda$ (Loss Aversion)_$a$ (Learning Rate),post_corr_$\lambda$ (Loss Aversion)_$c$ (Consistency),post_corr_$a$ (Learning Rate)_$c$ (Consistency),max_post_corr,mean_kl_div,min_ess
0.3929603249610551,4.489540164103057,0.4631208814901407,2.446385390600301,0.3823862400169945,0.17652479734090384,209.59936035669944,0.45717302027697904,0.8106730483310415,277.0015166427022,0.38449911811170884,0.17024353533439196,206.7593506277556,0.10005785147110413,1.2214898299056516,253.86444876880458,0.02312324364399352,-0.9523699547558427,-0.3054717580590418,-0.07171629742671697,-0.04284275775778447,0.22274291817105413,0.9523699547558427,0.33102905746919664,206.7593506277556
0.05970225026219274,0.8614914258545568,0.275670382605938,1.7856512106316869,1.1579012985738153,0.0849492980423001,338.2789818489012,1.111439156307283,0.45639407311703956,292.5631693945196,1.1424024798686228,0.07713272244824339,351.94161835592035,0.607299112595495,0.7145493454976042,288.3643934915355,-0.008235399821362116,-0.40187190894780783,-0.729491070818591,-0.3146256907877729,-0.5090974345205329,0.384418135123104,0.729491070818591,1.004760511836304,288.3643934915355
0.47095477654298,1.5238831029679287,0.7343487603174933,1.5527717730038704,0.2957254545100428,0.18692886225393635,256.15685708035625,0.3741095569602757,0.9028962542226391,296.1447740408316,0.42321065254697965,0.1668962016279977,248.77225562650048,0.06054677623046434,1.2654389277905893,278.84468237815395,0.07877120295795213,-0.9187666018278899,-0.2675710880315029,-0.2108722525459083,-0.084374157886864,0.16448155700458886,0.9187666018278899,0.2883981100619406,248.77225562650048
0.4242725340285313,1.584325741699011,0.28206330223217413,3.8203857927652685,0.9929429241683504,0.09007325303605745,480.90161314832505,2.038882392284049,0.15823054566423916,470.7690602824662,1.2954849224156826,0.06571305347195051,475.8056293951349,0.3874879078178557,0.8652899856891036,391.99208388618393,0.5561931485675298,-0.8845170990137805,-0.5955505084933741,-0.7126766657108884,-0.3072408398079386,0.5718561544757288,0.8845170990137805,1.1786995366714843,391.99208388618393
0.23005707692210123,1.657080459353614,0.39114266225659683,1.3496346915799162,1.2037670977091661,0.07285777829099187,379.6587189350072,0.6844759956033979,0.6746324489626837,335.37603234104233,0.7230318156236647,0.11895653564577381,400.05092597952694,1.0495634392344426,0.45677846894971186,364.43592078680325,-0.20737821705657472,-0.7230674968983535,-0.5640641270393035,-0.05063160875846303,-0.5062963449489469,0.3328105085177232,0.7230674968983535,0.9152095870426679,335.37603234104233
0.13218715347809878,4.776892299313458,0.023345882846758256,2.6972256097101446,1.3081895597471378,0.07199196927743001,338.49716870262085,0.47440317607625726,0.8514454080657788,306.5264908422783,1.331168612821006,0.07176365560531132,253.81032358509435,0.9947407738339693,0.4895055175493445,316.93492243862215,-0.16725316103898505,-0.3359208450206407,-0.43391825439422294,-0.17971887945157708,-0.20600135734993785,-0.3831322185117486,0.43391825439422294,1.0271255306195926,253.81032358509435
0.2094992511611411,3.7609274776609674,0.5452155180957476,0.5528161082510779,1.5356157713451066,0.0519821487969272,465.75274300985245,0.39088032149330454,0.8739270227325255,328.38041809045865,1.075714382915872,0.08214435648613896,394.4775256199044,1.363632024014219,0.3568250995706569,345.6297697637195,0.0009436827821988779,-0.4779611927149828,-0.5699550629681506,-0.10904779246890776,-0.6665369830841237,0.12662674800209836,0.6665369830841237,1.0914606249421255,328.38041809045865
0.7691518881401747,4.108059354162211,0.6628515854492738,0.3438148487222853,0.4440991895669541,0.17492636234066103,311.47346229567285,0.2608181181842293,1.051184718582274,309.7396576287164,0.6084318330655514,0.1489295521894389,258.2080175751226,0.01223602068273344,1.3644412434259927,243.90640906363188,-0.11140326309498,-0.36323663603344486,-0.1330869634429732,-0.23332110627655542,-0.004879289435146782,0.042356161000099354,0.36323663603344486,0.33139629037486706,243.90640906363188
0.5104064208674447,1.0422094449878074,0.5140640012207152,0.11170130653897922,0.49816413638111257,0.15708742789038918,256.7257291416294,0.2706717364491842,1.1097274977727307,225.5821276804766,0.5522413770184748,0.13851816703359476,324.55527447686995,1.643929710891742,0.3713361656967502,253.68726406621113,-0.04311481065178971,-0.5199064007012361,-0.6450436744763076,-0.018801864251124872,-0.4801239155110103,0.28601934839768184,0.6450436744763076,0.7412517401851284,225.5821276804766
0.16745855209252367,2.8358140606688598,0.24629496004391344,1.0739848321867185,1.8268725396415422,0.0490133137862553,259.8288901902544,0.4104928324583541,0.8827669357064661,284.956564133,0.7061762665947381,0.12069730338254926,355.48252683568774,0.7837191107709989,0.5758029603539094,257.2255810781133,0.04645122176345339,-0.43286075854401534,-0.44789605309794717,-0.3701899157416308,-0.7064288325724276,0.16739795083094317,0.7064288325724276,0.9318151873664082,257.2255810781133
