true_A_rew,true_A_pun,true_K',true_beta_F,true_beta_P,contraction_A_rew,post_std_A_rew,ess_A_rew,contraction_A_pun,post_std_A_pun,ess_A_pun,contraction_K',post_std_K',ess_K',contraction_beta_F,post_std_beta_F,ess_beta_F,contraction_beta_P,post_std_beta_P,ess_beta_P,post_corr_A_rew_A_pun,post_corr_A_rew_K',post_corr_A_rew_beta_F,post_corr_A_rew_beta_P,post_corr_A_pun_K',post_corr_A_pun_beta_F,post_corr_A_pun_beta_P,post_corr_K'_beta_F,post_corr_K'_beta_P,post_corr_beta_F_beta_P,max_post_corr,mean_contraction,min_ess
0.8216159186354115,0.3433169228045687,4.138720356589789,9.5964326432046,-9.355750180793159,0.8207373596020939,0.12197892812793394,335.02072118150994,0.9571217847329869,0.059656568455623664,294.0769776596125,0.19089714656030787,1.2983185066331087,262.3921063283094,0.9384538663134252,1.432319025061279,302.48131144806894,0.19484746532049602,5.180580838347196,345.06082046527666,-0.25626218898664505,-0.18789402032663616,0.03944076411304826,0.09790182552303144,-0.34216651794337655,-0.2503746527214992,0.27780659737985897,0.152940821848085,-0.16252738573661582,-0.23519980867800183,0.34216651794337655,0.620411524505862,262.3921063283094
0.32156558375740874,0.45677094140652136,2.2438621033794255,-1.411446388030651,-4.92600236891528,0.7750967735776577,0.13662738656944498,342.777138597233,0.8952012089426702,0.0932648625726148,371.92194309321974,0.4153577947061422,1.1036324543806257,317.0453858971563,0.9952818603879081,0.39657448279366736,385.24021002844535,0.4369429503302318,4.332270573535962,292.21325550726556,0.4289148957268763,0.26044919262956223,0.4784060794179163,0.2244617457426688,0.05515218136369392,0.0974873684063456,0.11003309620250704,0.08869189800937823,0.10431365429224505,0.02969351238203744,0.4784060794179163,0.7035761175889219,292.21325550726556
0.17609135262746053,0.23404065311065184,4.059587426396785,-1.1158439137883782,9.229893264161841,0.9334457390479101,0.07432379056383706,362.18454574773085,0.9524658219572368,0.06281204201644267,280.02719149468777,0.0,1.4915996796598174,183.61373084752088,0.9938829808840944,0.45155358175620036,313.26802787087206,0.2432044425387977,5.0226007786842946,310.2515273984493,0.45885427974055426,0.011536501027624494,0.12405165051298088,0.08532677039434776,-0.14889783901944784,-0.09724112599638855,0.001156893532061588,-0.10397369141403302,0.17324684436836726,-0.1636439057447507,0.45885427974055426,0.6245997968856078,183.61373084752088
0.20203098944475809,0.3626899750922446,0.914026852202453,2.313581392044979,6.256918574076838,0.47290047099343235,0.2091636598632471,291.4982433369797,0.6893357304034495,0.16057782515425417,308.22536010582644,0.9358754320800786,0.36550355652602,310.6827575344166,0.9477117496077302,1.3202051657762615,300.1147396796388,0.9000633348514057,1.8251636013299777,287.00491101193586,0.1935551254169004,-0.07797381028753564,-0.2970392469401392,-0.16862664763248597,-0.37218453380673994,-0.5189587702471626,-0.0037271864837264326,0.3311180233052246,0.7043900397512994,0.030519182179210038,0.7043900397512994,0.7891773435872192,287.00491101193586
0.6876062145350238,0.7319238257741363,3.318021836438145,5.980177371684023,6.197212742458362,0.8402400678677163,0.1151526275005927,314.9920006945794,0.8551768887073207,0.10963743207346117,284.5887361030942,0.276439816219078,1.2277691352789366,267.5739823109506,0.9185776339379124,1.6474461656564847,297.50042004717875,0.19069975461513033,5.1939074737775535,290.7996289368031,-0.017270171294728017,-0.12370982156950185,0.21525668641801193,0.22800663593379408,0.004161720010752795,-0.1240217537916912,0.039667121494270235,-0.029697584054514427,-0.10209619712144921,-0.006460245570517374,0.22800663593379408,0.6162268322694315,267.5739823109506
0.6747099716239398,0.25754993429748846,2.771752469426378,-1.220680593544511,-2.1002089550206735,0.7198568998825066,0.15248596883249727,346.9321287191817,0.9386725806358657,0.07134561128546218,331.2214151265927,0.43549628345024083,1.0844581178997488,330.76984790922495,0.9974038763376891,0.294172492613366,446.0149210423503,0.3636614611977187,4.605571042416208,330.7967476557539,0.10435774157614836,-0.004786401732082468,0.3703278385529827,0.045241082205516585,0.009194812667002311,-0.062084400162624176,-0.010601350049114347,-0.20654969378468058,0.06258599507315699,-0.17811373289124316,0.3703278385529827,0.6910182203008042,330.76984790922495
0.24879748217400188,0.39096730121859957,4.57094694301498,-0.46937396090696737,4.281816901703719,0.922188094835162,0.0803642586351873,301.8745186606897,0.9462584964601117,0.0667874442365123,301.1329795738935,0.28573292239148584,1.219859176989051,238.90765219980648,0.9897733388803072,0.5838567495454356,342.64388679537086,0.3130337944271937,4.785276744253518,265.4573061301026,0.6799228524590244,0.09342796450963801,-0.14832470377246132,0.07202031353605828,0.029224653407105367,-0.19599470914211672,0.013414413588644451,-0.15459761962335358,0.049343147226106575,-0.0569366729784842,0.6799228524590244,0.691397329398852,238.90765219980648
0.6394924173671236,0.9851529657772788,1.5529702795152243,3.3365722214354587,-0.23292156351640259,0.8285182816574139,0.1193023041814676,317.1181630724839,0.9329781907774491,0.07458439854336024,310.23676679486874,0.33829429361287133,1.1741182031521293,291.5203786274614,0.9657544239595206,1.068419019556145,282.213826146457,0.12826328635199613,5.390537121190565,268.90937642178704,0.20304453455095126,0.038288719984999796,-0.735703347286369,0.00025183415913268364,0.059606878964231925,-0.24729568988353198,0.025441544995505803,-0.11039951420952714,-0.00021047096540956225,-0.12747358466966346,0.735703347286369,0.6387616952718501,268.90937642178704
0.7745831498582353,0.6425367528446837,0.7770719678770754,3.0391750947635465,-7.713154380086384,0.8532564636929115,0.11036196096481997,315.09218297683907,0.8696465015449444,0.10401626710729324,340.17423963037373,0.9626687982275631,0.2788787138271944,287.79969168210073,0.991463473904049,0.5334330978342403,335.8956753898193,0.910888995016939,1.723475219656117,330.86646602121095,0.21841376193536227,0.22931915156069077,-0.030533441700743,-0.29914017815578675,0.17829140123173243,-0.06658559575707206,-0.29644729779942697,0.07923685356371718,-0.6532890747266474,-0.647220292397495,0.6532890747266474,0.9175848464772812,287.79969168210073
0.4733310438714627,0.5761108958658403,3.7929875455500692,-8.932970171318406,2.7956775840239345,0.9446099639466359,0.06780406666103866,368.44676685610773,0.9272639330790323,0.07769889188267717,304.3848225593992,0.2948568320629741,1.2120430134840392,253.55979089439973,0.9636213229348318,1.101191431513586,342.57330763737696,0.24099980333563387,5.029911187633324,290.28024731994344,-0.13979007589499665,-0.07834711347811257,0.6136099572804771,0.3234064720958778,-0.08236981000657781,-0.23916044577455242,-0.06577458295033631,0.014296797512680154,-0.006442580039600466,0.17423921944896603,0.6136099572804771,0.6742703710718215,253.55979089439973
0.9608136065965404,0.8652042591228282,4.838489300455256,6.740624705085743,-5.221715148227089,0.8865538641186292,0.09703642147942391,217.28901360920318,0.8018063274505993,0.1282581026140562,262.74220564287225,0.11713400448038802,1.3562094813606507,258.34391020846493,0.9170665469536523,1.6626630551251982,287.1675328598599,0.3965683059921363,4.484906888694806,274.69115109721776,-0.19223631495755433,0.4180171362097078,0.09003658190007316,0.24217661181193434,-0.15833033026665527,-0.07530423579135044,-0.11739865588219243,-0.06920622734548287,0.20786929362197823,-0.07359837160481442,0.4180171362097078,0.623825809799081,217.28901360920318
0.3787199252149226,0.3574732868372867,1.0694228197011466,-8.474836808681436,-9.753729498383532,0.9555492961359318,0.06074062263114328,421.721111060682,0.9821801774632585,0.038458434841922406,339.2392601815796,0.9628074245399278,0.2783604357815306,369.1783889652699,0.980011012129633,0.8162717658224476,366.81855095463334,0.8969533825027339,1.8533448815341598,324.8814765070514,0.019020613972091756,0.31147974411341917,0.4813145897676619,-0.036597012129786825,-0.19293645232447046,-0.1626814373716601,-0.1582339625339359,-0.0023654095697249107,-0.7024099086689148,0.4478120836767712,0.7024099086689148,0.9555002585542971,324.8814765070514
0.4828654359121933,0.5017425128782607,2.4026987773220956,8.70412608717509,4.680081311695476,0.6798585288283473,0.16300873848070507,245.42946360563118,0.8845772761689089,0.09787811068988735,240.9058531635173,0.25012735185565804,1.2498938689480983,246.0972547484765,0.8954033913163955,1.867231539682965,254.03224000000364,0.369384977428055,4.584811964780908,268.1728289431917,0.1656416419046738,-0.2908831077373603,-0.3739858774337589,0.1683330555432954,-0.4973438714513681,-0.5091722455845122,0.3767076537454091,0.2732209565995426,-0.3344177748037106,-0.18520096603372102,0.5091722455845122,0.6158703051194729,240.9058531635173
0.6160594357181588,0.041733949882754764,4.284702168792467,-6.221283906374277,-6.5012659863241264,0.9205543561577163,0.08120354007548455,317.6579635099716,0.9983762882514192,0.01160898860234837,345.4251450306219,0.35280300442967794,1.1611748680129268,303.03556769137606,0.9672811305271937,1.0443318353985378,332.1955418042525,0.470231609788454,4.202254911399934,304.4686801345617,0.4253185575831944,0.19343580566395346,0.5629937174635666,0.16837472245721333,0.0215552459414508,0.4460366298815216,0.04252661163610275,0.023377490843191483,0.07727363942241788,0.005628932825721235,0.5629937174635666,0.7418492778308922,303.03556769137606
