true_Loss Aversion,est_Loss Aversion,true_Perception Shape,est_Perception Shape,true_Learning Rate,est_Learning Rate,true_Forgetting Fact,est_Forgetting Fact,true_Exploration Weight,est_Exploration Weight,err_Loss Aversion,abs_err_Loss Aversion,err_Perception Shape,abs_err_Perception Shape,err_Learning Rate,abs_err_Learning Rate,err_Forgetting Fact,abs_err_Forgetting Fact,err_Exploration Weight,abs_err_Exploration Weight,global_error
1.4183079593177057,1.2994531950538886,0.8327698991290429,0.8750765065820184,0.2849611193929685,0.262247230607631,0.08560828966576091,0.0841800495718687,4.78496005503404,4.965243557022052,-0.11885476426381714,0.023818590032829084,0.04230660745297554,0.04317000760507708,-0.022713888785337477,0.02317743753605865,-0.0014282400938922107,0.002914775701820838,0.18028350198801135,0.03612895831423073,0.029264196366125095
4.267472453832284,3.4296572246263137,0.7952140830920494,0.9029862932357041,0.6646885136555933,0.5053863397031295,0.23043722431998898,0.1431620275514042,3.231940749103227,5.0,-0.8378152292059706,0.16789884352825063,0.10777221014365468,0.10997164300372926,-0.15930217395246382,0.1625532387270039,-0.08727519676858478,0.17811264646649955,1.7680592508967732,0.35432049116167796,0.21164804021396227
1.2905797178590797,1.362573049817774,0.9273517703109283,0.8925988707074929,0.058369012182320955,0.06447098961750501,0.06398684680949729,0.0742837073903902,3.5743500584047956,3.2892665112795796,0.07199333195869428,0.014427521434608072,-0.034752899603435417,0.03546214245248512,0.006101977435184057,0.006226507586922507,0.010296860580892908,0.02101400118549573,-0.285083547125216,0.057130971367778755,0.03228009434325246
4.494876078778294,5.0,0.3612765069087245,0.3333457120770621,0.15461747206200172,0.1993773438071804,0.09583446072572362,0.11174673189414111,4.408027994648381,4.7385566056174415,0.5051239212217062,0.10122723872178481,-0.027930794831662387,0.02850081105271672,0.044759871745178675,0.045673338515488444,0.015912271168417494,0.03247402279268877,0.3305286109690604,0.06623819859099406,0.060971083391998714
0.40742197575655187,0.2584958430010941,0.018230260739249646,0.12511524101665816,0.23836871593609302,0.2009250721203771,0.3765723706505521,0.5,1.1987258663496019,1.5258879099674476,-0.14892613275545774,0.029844916383859266,0.10688498027740852,0.1090663064055189,-0.03744364381571591,0.03820779981195501,0.1234276293494479,0.2518931211213222,0.32716204361784573,0.06556353579515946,0.12805837410148294
3.7116087528478188,1.5781449141723953,0.699492065860448,0.8485978464491438,0.5400411938113866,0.9425037682671831,0.13623159285478495,0.4925752440486229,2.4729330414261312,4.795740441973542,-2.133463838675423,0.4275478634620086,0.14910578058869584,0.15214875570275085,0.4024625744557965,0.4106760963834658,0.35634365119383793,0.7272319412119141,2.3228074005474104,0.4654924650395612,0.47331824534472394
2.8532904799919776,4.052836331848408,0.2814918404622145,0.2265884058076848,0.3468006911490246,0.3387265503410795,0.3885884747440429,0.36538490530719675,2.6367892374810236,2.6018751691889395,1.1995458518564308,0.2403899502718298,-0.05490343465452968,0.05602391291278539,-0.008074140807945107,0.008238919191780722,-0.02320356943684615,0.04735422334050235,-0.0349140682920841,0.006996807272962745,0.11250356845842538
4.599854537918169,3.68475590437907,0.37247267692477126,0.41930495275706264,0.21239380917229858,0.16886837582629435,0.1042278867800883,0.1387421038434127,0.9846976281665344,0.7627618504738944,-0.9150986335390994,0.18338649970723434,0.04683227583229138,0.04778803656356263,-0.04352543334600423,0.04441370749592268,0.0345142170633244,0.07043717768025388,-0.22193577769263995,0.04447610775403606,0.09468516492831759
0.6365586119248271,0.5516199188899431,0.151377288763712,0.26452376665773997,0.19944340005339667,0.25010676075436633,0.2347569403457228,0.10107780529199525,0.410037023591038,0.9964708621050259,-0.084938693034884,0.017021782171319437,0.11314647789402796,0.11545558968778363,0.05066336070096966,0.051697306837724145,-0.13367913505372755,0.2728145613341379,0.5864338385139879,0.11752181132544846,0.1445901150188822
0.8443042258560911,1.3438063025922808,0.26442027118855044,0.1969651542814029,0.37561511997162866,0.4194318099724315,0.39333557720305223,0.2993693162200845,0.7777626351067897,0.7668487824374127,0.49950207673618974,0.10010061658039875,-0.06745511690714753,0.06883175194606891,0.04381669000080285,0.04471090816408454,-0.09396626098296773,0.191767879557077,-0.010913852669376944,0.0021871448235224336,0.10347628912644193
1.8820101443246904,2.459329853064616,0.6440527849756441,0.6457170761361368,0.03349399821153805,0.03215718753070398,0.4968247848102812,0.5,0.5454012247606547,0.6963168294361739,0.5773197087399258,0.11569533241281077,0.0016642911604927146,0.0016982562862170557,-0.0013368106808340705,0.0013640925314633372,0.0031752151897188052,0.006480030999426133,0.15091560467551923,0.03024360815140666,0.05356644733548829
3.641568911164614,3.2891605034184126,0.2491415151691278,0.28423001107335827,0.6983826336279662,0.668722316637177,0.22651149947091745,0.18213349230117284,4.874242682414469,5.0,-0.3524084077462013,0.07062292740404835,0.035088495904230466,0.035804587657378026,-0.029660316990789193,0.03026562958243795,-0.044378007169744604,0.09056736157090736,0.12575731758553133,0.025201867251609483,0.056609461755676334
1.6134446692206657,1.6286775086683132,0.6807852224996988,0.6183995927202619,0.10842606861564842,0.13670184504087554,0.2747151505598662,0.43017031284423946,1.603632755583197,1.4028933526901537,0.015232839447647528,0.0030526732360015084,-0.062385629779436846,0.06365880589738454,0.02827577642522712,0.02885283308696645,0.15545516228437328,0.3172554332334149,-0.20073940289304337,0.0402283372531149,0.1463991648839454
3.9033689618535,5.0,0.4680919769824695,0.8033469878624487,0.6941718767814904,0.6209055219654619,0.40835489926106167,0.5,0.4918507802277306,3.0761190463980648,1.0966310381465,0.21976573910751504,0.3352550108799792,0.3420969498775298,-0.0732663548160285,0.07476158654696786,0.09164510073893833,0.18703081783456804,2.584268266170334,0.5178894320982633,0.3079307028287145
