true_$\lambda$ (Loss Aversion),true_$\rho$ (Perception Shape),true_$\alpha$ (Learning Rate),true_$f$ (Boredom Factor),true_$\beta$ (Exploration Weight),kl_div_$\lambda$ (Loss Aversion),post_std_$\lambda$ (Loss Aversion),ess_$\lambda$ (Loss Aversion),kl_div_$\rho$ (Perception Shape),post_std_$\rho$ (Perception Shape),ess_$\rho$ (Perception Shape),kl_div_$\alpha$ (Learning Rate),post_std_$\alpha$ (Learning Rate),ess_$\alpha$ (Learning Rate),kl_div_$f$ (Boredom Factor),post_std_$f$ (Boredom Factor),ess_$f$ (Boredom Factor),kl_div_$\beta$ (Exploration Weight),post_std_$\beta$ (Exploration Weight),ess_$\beta$ (Exploration Weight),post_corr_$\lambda$ (Loss Aversion)_$\rho$ (Perception Shape),post_corr_$\lambda$ (Loss Aversion)_$\alpha$ (Learning Rate),post_corr_$\lambda$ (Loss Aversion)_$f$ (Boredom Factor),post_corr_$\lambda$ (Loss Aversion)_$\beta$ (Exploration Weight),post_corr_$\rho$ (Perception Shape)_$\alpha$ (Learning Rate),post_corr_$\rho$ (Perception Shape)_$f$ (Boredom Factor),post_corr_$\rho$ (Perception Shape)_$\beta$ (Exploration Weight),post_corr_$\alpha$ (Learning Rate)_$f$ (Boredom Factor),post_corr_$\alpha$ (Learning Rate)_$\beta$ (Exploration Weight),post_corr_$f$ (Boredom Factor)_$\beta$ (Exploration Weight),max_post_corr,mean_kl_div,min_ess
0.03824021550064395,0.22698455623477728,0.48047994982522463,0.18738507227065157,0.7105754433258825,2.4933683165831457,0.12188173638315994,400.93022931746435,1.6797863058129148,0.04555532080931383,391.21013565403723,0.9870361668579701,0.0890171048366425,419.5244980367115,0.43385379240240496,0.07909868622272066,361.7656008608653,2.161065586146454,0.13987423243719163,473.1528987227983,-0.4270557476528695,-0.1565612587074516,0.12237173083268746,-0.15432061533027305,-0.3632291977805018,-0.4642455209457089,0.6302599646340517,0.15124013679696818,-0.043534066382819536,-0.38095345513589013,0.6302599646340517,1.5510220335605778,361.7656008608653
4.324185435912193,0.7147192514557981,0.4675893066495426,0.4659468904601017,2.1758297880280715,0.5088775450013163,0.8057937185777634,263.582890554176,1.2358421849976184,0.07515842250145843,312.1731835980318,1.1730665914227412,0.0778976188116894,301.9282455434933,0.6486246028464534,0.06732310927630203,306.32228726734456,0.4624839575642481,0.8590976437827282,293.4008322902622,0.09292400230889815,-0.17275103940691583,-0.0018628416800764679,0.06434305447022862,-0.6078416986302922,-0.006424899054398393,0.9109597931908916,0.06014098382709002,-0.36246999067485214,-0.10174336402922116,0.9109597931908916,0.8057789763664754,263.582890554176
0.9597620836331902,0.7113484959735296,0.4151203250166648,0.013352364822436942,2.6828758076262664,2.1669144924279777,0.14309140186446892,342.4025901114676,1.213549930282261,0.0712112418733423,369.484662088876,1.603191407725874,0.04898887408205591,392.826494087389,2.880928921087211,0.007938807720482232,323.19457645138846,0.5189745661791656,0.730509956076401,359.1963426869156,-0.5567528829451921,0.23941069817212157,0.41132455041345695,-0.3413696351127735,-0.6640025918435472,-0.059509062774276054,0.8996734648669419,0.22891155581923794,-0.470002816598169,-0.061843494885750014,0.8996734648669419,1.6767118635404976,323.19457645138846
1.6899548653946972,0.23586957349703816,0.9193675373746858,0.3476765488210204,4.413455315927532,0.6263662051357234,0.6973675684082735,317.99583875299214,1.4957172328161696,0.053300594856368545,334.8675685818199,1.3413310134755507,0.06260065808535503,355.09802713588965,0.8080261743773637,0.05503134432085343,315.9572247430179,1.0142481028099977,0.4514268977381579,359.5583552819183,-0.8511310531799774,0.009513160311516769,-0.15155162692051996,-0.020483741999280693,-0.29676401770065214,-0.09916831104773044,0.20664102470488652,0.19435220149990395,0.0928040462721603,0.39240059438044983,0.8511310531799774,1.057137745722961,315.9572247430179
4.155850702270251,0.8280063006609525,0.20057997040108028,0.030421971018405117,4.5205513493363485,1.0248195808355145,0.4848268912268481,274.54143051791635,1.3837514893411473,0.05979603545283978,310.10188817484834,1.3459596520582966,0.06251313038197676,320.5993821165803,1.4066271075066545,0.04003479142257258,249.2923603557235,0.43441280468760524,0.8553473877731175,257.41048553155844,0.4325566537912561,-0.5654991371987595,-0.1830790729658017,0.33994179416148124,-0.6699798896188661,-0.021768947470934864,0.5144557533289059,-0.12526109471617158,0.020653455013266993,-0.5880026431589586,0.6699798896188661,1.1191141268858438,249.2923603557235
0.0150499716239397,0.10788116374530876,0.8445768464412192,0.3302166716370724,0.19386292763419405,2.540070184696099,0.12909792365768574,299.1242895051902,1.8902088458580533,0.037952100077766296,285.9778644474923,0.8927772516710518,0.11204026492424299,307.7901882263746,0.0,0.13407281075094918,285.9452615810818,2.9261170186322265,0.06751911948041874,303.4372795926898,-0.3581776882644569,-0.18960920675466972,0.124147957956418,-0.10118386519233784,-0.24128396618530432,-0.17191297191461777,0.47777238708461955,0.008797468515125043,-0.01477406752288628,-0.09323027570879165,0.47777238708461955,1.6498346601714862,285.9452615810818
2.5936355998765532,0.7118267645679814,0.5713669197531183,0.18274053658115433,2.6929038356876687,0.4460631046775252,0.8409355020819056,348.7251970972299,0.7890151633616732,0.11243446268010894,267.3354955228893,0.6777926980401726,0.12675508604761154,269.14952670676905,0.03906448306304089,0.12464450913863336,338.4426528783045,0.11349382326921353,1.1757169248699164,271.96054689383504,0.23703883929947178,-0.41520165259702846,-0.11750778249442308,0.2571491502169581,-0.49866197810433466,-0.3025163810007691,0.9466687903555615,0.2845557001563005,-0.40651263255246733,-0.3558336696524079,0.9466687903555615,0.41308585448232515,267.3354955228893
4.131512417367124,0.07280122394204677,0.8630306090719376,0.44533291947729475,1.7756343546007742,0.7044946620765057,0.6322101124554812,337.6751409779074,2.149709571796929,0.02795029910822615,312.4840029029255,2.488983671369211,0.026484799489509683,338.4916608794574,1.2162498229763088,0.03866730556736497,333.46755057580776,1.692959764740641,0.2230868990629498,378.2476654524327,-0.7502217578465825,-0.045604961625254584,-0.07691831029378378,0.28104974172317293,-0.06481086505692771,-0.1887695356900297,0.26447230966342855,0.05439635788508945,0.1515371928254018,-0.18963271755665626,0.7502217578465825,1.6504794985919191,312.4840029029255
2.800487240976294,0.39402902152078517,0.14517105507491854,0.27403970650867143,0.38931942078483,0.5394586476204566,0.7328185925454056,365.38699688279445,1.5074708477887453,0.052729846276278185,388.55419523669116,1.9260882592762527,0.03544753608079367,417.11563102721817,0.6280084893924885,0.07470990029776031,377.0967441377145,2.6703810233215672,0.08381041580263987,365.69912291544335,-0.7206469699104935,0.0510636958277118,0.08197398114509934,-0.13390253500706972,-0.6143020981743824,-0.17336781619761676,0.17289280664515608,0.09771317678871372,0.2037520970376649,-0.09833781930233258,0.7206469699104935,1.454281453479902,365.38699688279445
1.3546355828823429,0.3766451901717835,0.4513466704578643,0.31175273883502647,1.8161643114427943,1.1782021764489898,0.41051539681041904,413.31387085704205,1.7266867810380977,0.04287903067604897,455.27885527623175,1.716403422243268,0.042963676962560614,405.8037490990946,0.7743375901091455,0.05519271352105125,399.71381843365873,1.7722381338472322,0.2063448702582871,457.83585365077585,-0.7703167366365414,0.009594901786442761,-0.05386679354453125,-0.10820790315075293,-0.3800864707629319,-0.3053281060710878,0.5011301929092405,0.2283496543501612,-0.0014941706365917853,-0.39999185294612155,0.7703167366365414,1.4335736207373468,399.71381843365873
3.21531360659654,0.010304821408357114,0.5056051117855627,0.4543770445793317,4.909096414103469,0.15954983355124308,1.0967510206558102,245.18202453958045,1.3012113901953435,0.07687002381619394,293.176249469054,0.826826875464778,0.10505612755507027,404.62642428533104,0.6264006338637059,0.06422087370881437,375.95948476193496,1.2507483658798544,0.3807995871264957,265.6450363359474,-0.8180972239405483,-0.016297199424221274,-0.22134737839284943,0.10122469088182005,-0.3288744133651344,-0.04833646604406545,0.049313073512807545,0.18343029748247766,0.0835796350704357,0.23506431349007562,0.8180972239405483,0.832947419790985,245.18202453958045
0.6248494596550977,0.05648878178367554,0.5596211201661873,0.4045692483460607,1.2328145757774518,0.8103967869616063,0.5692647004241557,325.2821325012817,1.6233938950152635,0.05370332373705392,351.2470882731869,0.6215819377684438,0.13026174312978053,396.6482213978988,0.4066201625110454,0.0801782380924649,345.3087043738294,1.8703987612666146,0.18784745072130665,385.8826901204148,-0.5328388587206243,-0.29003077550872375,-0.2598761584838124,0.16745457365780175,-0.26485724366451646,-0.042637907704571175,0.18626620121622325,0.09433633545032287,-0.007470137717907185,-0.09843320668534154,0.5328388587206243,1.0664783087045948,325.2821325012817
4.819950030648817,0.23867175794557247,0.039116732589822546,0.11580333569494734,2.838782572355473,0.47941922140567406,0.8364516392522403,385.76094451429094,1.2199329416186304,0.07140409714690568,344.2936248953142,2.3848698287534353,0.023185456694357138,305.19379209405815,1.3196101153034108,0.0341605822363582,364.3011361384123,0.8998947469843325,0.503618238517382,381.2236822699765,-0.6524202159612126,0.05289266897800321,0.030111960709337308,-0.0053252526327368975,-0.6135391540029528,-0.26337974187668367,0.34147713555394144,0.018747404599344014,0.011807846781130135,-0.7285251352541429,0.7285251352541429,1.2607453708130967,305.19379209405815
4.926438195607053,0.38432818830556875,0.9859753714120507,0.30099635215637427,3.657936449933522,1.5817355235203683,0.320738095179509,308.843151164511,2.01172144273989,0.03354940673440289,373.96327634827213,2.0533662366039653,0.03983123822938058,373.1312305598222,1.1129662633452702,0.03966694451184484,336.3092643731467,0.8480137958243255,0.5202226407980705,366.94659301121334,0.08098961383703965,-0.01607865491784631,-0.00686415849237008,0.40501235575387373,-0.06487097637451444,-0.29406492865583267,0.8700505079455515,0.3070545514993994,0.1556949909400508,-0.28143467679364376,0.8700505079455515,1.5215606524067637,308.843151164511
1.2346366399753617,0.9497904880267058,0.28312955988985244,0.16392267730135204,0.5827891320060368,0.8421889349346284,0.5574362562163028,276.14984867998163,1.2464568417124098,0.08976503991368356,241.18142134882305,0.36664381743641217,0.17102074199661457,280.0576073191205,0.0,0.13522066417504844,281.4120194185234,0.9229148249846403,0.6691446460162962,253.24876149877772,0.03442795141219215,-0.8054875877364026,-0.018365957343907422,-0.13225056285556727,-0.11748919664415917,-0.0399990774818193,0.43929763217677154,0.037245103824705285,-0.028835614295167334,-0.0287607925375007,0.8054875877364026,0.6756408838136181,241.18142134882305
1.2869917920184646,0.7931472097623941,0.17770170808709046,0.21733864209109796,2.2081088919658196,2.592499208243155,0.09249316963477604,377.38946885650483,1.6979586426775064,0.04386661679505562,385.32023581410056,2.5422063367869105,0.01916802914074501,400.7282859005023,0.8612608191285954,0.05399937243771591,411.1358736416781,1.2690961071785987,0.34068393234206085,404.96605800538015,-0.6504763282538136,-0.06107053334472093,0.033630605131837805,-0.5424016507071139,-0.5328390823574085,-0.523260811174588,0.8714120826881816,0.6115984126346379,-0.26765188288195746,-0.5793328425706337,0.8714120826881816,1.792604222802953,377.38946885650483
0.19072989094103235,0.267633013817449,0.27554303761364257,0.3401438909943273,2.9800166607628915,1.3027766453937897,0.41225840624257903,341.8273241221746,1.1784993957751233,0.07641887904826423,275.2372664150718,0.9841484542271521,0.09020630187013692,340.9906384014972,0.5796146503698921,0.06959566209461444,373.79853516221675,0.9258773315360986,0.48659053573156763,396.2690418263145,-0.7054810339133739,0.03652296386371863,0.021549339903383844,-0.05410377457001079,-0.36842443600941116,-0.19242188597638776,0.2974580116048361,0.1209331460853912,0.019992839638019122,0.42775656258454586,0.7054810339133739,0.9941832954604113,275.2372664150718
