true_$\lambda$ (Loss Aversion),true_$\rho$ (Perception Shape),true_$\alpha$ (Learning Rate),true_$f$ (Boredom Factor),true_$\beta$ (Exploration Weight),rmsse_median,rmsse_p90,n_successful,convergence_rate,bias_$\lambda$ (Loss Aversion),std_$\lambda$ (Loss Aversion),shapiro_p_$\lambda$ (Loss Aversion),bias_$\rho$ (Perception Shape),std_$\rho$ (Perception Shape),shapiro_p_$\rho$ (Perception Shape),bias_$\alpha$ (Learning Rate),std_$\alpha$ (Learning Rate),shapiro_p_$\alpha$ (Learning Rate),bias_$f$ (Boredom Factor),std_$f$ (Boredom Factor),shapiro_p_$f$ (Boredom Factor),bias_$\beta$ (Exploration Weight),std_$\beta$ (Exploration Weight),shapiro_p_$\beta$ (Exploration Weight),pct_normal,corr_$\lambda$ (Loss Aversion)_$\rho$ (Perception Shape),corr_$\lambda$ (Loss Aversion)_$\alpha$ (Learning Rate),corr_$\lambda$ (Loss Aversion)_$f$ (Boredom Factor),corr_$\lambda$ (Loss Aversion)_$\beta$ (Exploration Weight),corr_$\rho$ (Perception Shape)_$\alpha$ (Learning Rate),corr_$\rho$ (Perception Shape)_$f$ (Boredom Factor),corr_$\rho$ (Perception Shape)_$\beta$ (Exploration Weight),corr_$\alpha$ (Learning Rate)_$f$ (Boredom Factor),corr_$\alpha$ (Learning Rate)_$\beta$ (Exploration Weight),corr_$f$ (Boredom Factor)_$\beta$ (Exploration Weight),max_error_corr,nll_median
3.070034238921763,0.7670316914439561,0.7421133434133924,0.1353029989418349,1.7453769898661111,0.35122140792465295,0.43720479652667316,30,1.0,1.0311611494005084,1.0359434742407765,0.00010997597662378098,0.21430747081291956,0.018837687186098347,1.075124730629445e-08,-0.03771379814374103,0.17949350424481375,1.137449287563654e-05,0.06065537079772682,0.1975182758439719,6.237436300472652e-06,2.198982222786577,1.824106887255855,6.146661973320234e-08,0.0,0.1824629915233294,-0.1482262056165261,0.2518618060262138,-0.3890602894165988,-0.18424800889935372,0.39292457971592065,-0.09951418490642881,0.511553718727311,-0.7503019084666661,-0.6512953982890475,0.7503019084666661,3.4326034459281094
0.9913493384413311,0.38539665143595947,0.8158551586678707,0.15380772608490154,4.454745511166394,0.053876944361390955,0.07568509184613613,30,1.0,0.02351980004765106,0.19742542227294774,0.4571821683361774,0.00829967320561295,0.033679392952582335,0.8961842620740001,-0.020904516125140177,0.04566421554631231,0.9248374897579296,0.0024046089867944013,0.022583143692146715,0.6360098519562911,0.1746939013074738,0.4182287985716073,0.00021066991625694274,80.0,-0.6745421831454145,-0.04611947541213122,-0.397214649426402,0.22196933531636304,-0.47702435235333596,-0.2091454058048878,0.419146865109211,0.5754068816778987,-0.27557161654813017,-0.5082514769424922,0.6745421831454145,45.409626518733546
1.2220352775814334,0.9674817593291175,0.6268042578077972,0.04230979852212342,0.8639215604554612,0.30175230513188317,0.5446398649085538,30,1.0,1.3355877206056006,1.5216302616222903,4.161352995230261e-06,0.022518240670882483,0.0,1.0,-0.05066450202951644,0.14383537626430296,1.1203011044177871e-07,0.22191123892204587,0.19632463006517392,0.00033139462831519034,0.645983917319406,0.7449634469548176,7.60467665173353e-05,20.0,,0.5342166758182241,0.3658839322897859,-0.33754144387546475,,,,0.40653209152236763,-0.6332175104826796,-0.17835461855708748,,3.250332721731662
3.8240495746913155,0.17198966351261238,0.43315365496348596,0.34591073930385197,1.9319618122485984,0.11128416944005667,0.15356073064455894,30,1.0,0.3443943277840737,0.8235544834529956,0.0013100428618621864,0.0014894532851751254,0.055842468804865854,0.13807283122570901,-0.02839987599500012,0.06115219423092599,0.5647693641011365,-0.0024137194201352017,0.07320001191128021,0.9311490559696762,0.10346681248811515,0.36187642659351504,0.0037060973240111775,60.0,-0.7608730477818993,0.27391016490852815,-0.25015949210257565,-0.19650494117325257,-0.48392082064061726,-0.09640752261489766,0.43806019689375497,0.09754725592900561,0.3526626788958427,0.057305285700248745,0.7608730477818993,69.0391169116076
3.9210892751659134,0.19678857401773095,0.48018304353490193,0.3240341084907056,2.477216695873118,0.11321443933687891,0.15570680982692278,30,1.0,0.01000527832126655,1.0242462856061052,0.0019567068995573604,0.013656729608532491,0.04835899612328081,0.18900717890170254,-0.013407861341468263,0.04705267941740924,0.4165113862430665,0.000998548980125528,0.06727865541755756,0.9148597598865493,0.12014799621073888,0.3455933153593291,0.26616643226948233,80.0,-0.7460959649961199,-0.34334692803191413,-0.03593949617715718,0.06954540504987168,-0.14535025965656875,-0.3244613324787039,0.20330551337874042,0.35580441855165,0.002943815888823563,0.25703588330937344,0.7460959649961199,58.35925580617045
3.9953701508675326,0.6560034817515775,0.11620452004605455,0.4733763665384904,4.001773333510124,0.08588492037037238,0.13047787972989697,30,1.0,-0.0031028274411567746,0.5633966595024226,0.5724558704895767,0.003135017335631422,0.04604543539284705,0.31342442649606983,0.009640812181552287,0.01850874200972272,0.9610030982789717,-0.007940434263472223,0.034176833976151275,0.0007753663604791805,0.3413304342014827,0.6356693819654156,0.003223251114383013,60.0,-0.7461687083775896,0.17462684803606024,0.2683642101458856,-0.09876177694028149,-0.45613540062762575,-0.03805367839551347,0.4700054773000084,-0.09026864764087028,0.30812930937370375,0.08584033191009018,0.7461687083775896,22.858725294893063
1.3164813223494591,0.522104175672831,0.41226532341975325,0.15782195365654708,1.149931732699204,0.05557088539694921,0.10367455488955409,30,1.0,0.004053328201899587,0.19495920166389089,0.2571374367005741,0.02661397061015441,0.04678760795329405,0.8537437282519312,0.0028606212523224835,0.04748555731544308,0.12119649362460688,0.0014888705710294538,0.05204276238946193,0.4339666032874676,0.25422949951943824,0.29018913743242664,0.7657616750157337,100.0,-0.4562226258427374,-0.4575165695665779,-0.40462332854344796,-0.0904548363720232,-0.17766133198174552,0.14976413222026702,0.8733952341295349,0.6118245764032325,-0.24958834124241372,0.006657754735719218,0.8733952341295349,40.366956792382865
0.7476805289611224,0.13407521206484765,0.982523308651489,0.21052659919842545,4.937110909350304,0.1190008042357704,0.19728867003808281,30,1.0,0.30096586360534405,0.832455745724618,0.0019696055121436774,-0.0012392876954224234,0.08291679977279427,0.01588691094858826,-0.07657513550973577,0.12315037651958344,3.21739724468817e-06,0.02428552534639379,0.07453340703519404,0.2243207246255864,-0.010273856643584,0.16476199219373183,5.8529987580517496e-09,20.0,-0.8883953167761482,-0.21884143702707157,-0.2563352375429929,0.23141075942369851,-0.09813032683139489,0.16098963505220595,-0.13493197444410943,0.21873877961261434,0.06657883609754865,-0.1525973983625766,0.8883953167761482,36.228234454941955
2.441191568040816,0.2060552202049205,0.1351193893196882,0.1745243542159219,3.061731867393172,0.18906967698524949,0.26465505469021344,30,1.0,0.419026744806876,1.5487156369529291,3.131177638876716e-05,0.04776361049935089,0.14358803723843827,0.05203205491125442,0.0015569103298069085,0.07027918417122177,0.06668222698787789,-0.005861284751612983,0.09148385072501349,0.00029538720743129326,0.5955668384757801,0.7836232446183232,0.007670768926844078,40.0,-0.8159609730824523,0.20308996300912793,0.21232531083852227,-0.008947770822766545,-0.6750684801586502,-0.496629008706447,0.280262747646039,0.4397153384352077,-0.27264411315019615,-0.29439845425928407,0.8159609730824523,60.98738136245967
0.03824021550064395,0.22698455623477728,0.48047994982522463,0.18738507227065157,0.7105754433258825,0.09282061992480731,0.15684003621902096,30,1.0,0.06925969432419667,0.15983690469506684,6.260894246069871e-07,0.014406576840836193,0.05877251599182103,0.26540936896960854,-0.025326066959355926,0.12769114070266852,0.5418495710545901,-0.025434619677675442,0.08205887237990388,0.23988497258137575,0.16322294049879152,0.23138256300022944,0.010970640015048081,60.0,-0.2821758448236188,0.010867206759021067,-0.16649946424623616,0.09822087014608012,-0.498986503362968,-0.4462517447443099,0.5465719791451166,0.6036686418000121,-0.3694016244213538,-0.4699760738434637,0.6036686418000121,115.98477427703796
