true_$A_{rew}$ (Reward L-Rate),true_$A_{pun}$ (Punish L-Rate),true_$K'$ (Decay Rate),true_$\beta_F$ (Freq Weight),true_$\beta_P$ (Perseverance),kl_div_$A_{rew}$ (Reward L-Rate),post_std_$A_{rew}$ (Reward L-Rate),ess_$A_{rew}$ (Reward L-Rate),kl_div_$A_{pun}$ (Punish L-Rate),post_std_$A_{pun}$ (Punish L-Rate),ess_$A_{pun}$ (Punish L-Rate),kl_div_$K'$ (Decay Rate),post_std_$K'$ (Decay Rate),ess_$K'$ (Decay Rate),kl_div_$\beta_F$ (Freq Weight),post_std_$\beta_F$ (Freq Weight),ess_$\beta_F$ (Freq Weight),kl_div_$\beta_P$ (Perseverance),post_std_$\beta_P$ (Perseverance),ess_$\beta_P$ (Perseverance),post_corr_$A_{rew}$ (Reward L-Rate)_$A_{pun}$ (Punish L-Rate),post_corr_$A_{rew}$ (Reward L-Rate)_$K'$ (Decay Rate),post_corr_$A_{rew}$ (Reward L-Rate)_$\beta_F$ (Freq Weight),post_corr_$A_{rew}$ (Reward L-Rate)_$\beta_P$ (Perseverance),post_corr_$A_{pun}$ (Punish L-Rate)_$K'$ (Decay Rate),post_corr_$A_{pun}$ (Punish L-Rate)_$\beta_F$ (Freq Weight),post_corr_$A_{pun}$ (Punish L-Rate)_$\beta_P$ (Perseverance),post_corr_$K'$ (Decay Rate)_$\beta_F$ (Freq Weight),post_corr_$K'$ (Decay Rate)_$\beta_P$ (Perseverance),post_corr_$\beta_F$ (Freq Weight)_$\beta_P$ (Perseverance),max_post_corr,mean_kl_div,min_ess
0.8216159186354115,0.3433169228045687,4.138720356589789,9.5964326432046,-9.35575018079316,0.6830778173878247,0.1226342820864131,285.4121693702631,1.4796781322385657,0.0587333670989804,329.64904282121006,0.0381762380373889,1.2789147136772885,260.39174204263395,1.3796531498386218,1.3507447840642737,306.0446601659435,0.0127077177654442,5.335778839364101,241.26356445171905,-0.217383632324331,-0.1476614512065721,-0.0082220265758793,0.1680339573006839,-0.2904376293651338,-0.2430710183069014,0.3179451504725802,0.1815154847463446,-0.174922971021973,-0.1886830446328186,0.3179451504725802,0.718658611053569,241.26356445171905
0.3215655837574087,0.4567709414065213,2.243862103379425,-1.411446388030651,-4.92600236891528,0.5661125564016251,0.1387335057481959,347.71226442483453,0.9821905760487196,0.0919458158465813,326.34960050671475,0.184980928421794,1.068524418643524,326.92150698182473,2.5146304516372755,0.4011508969650664,350.11527258451,0.192553878960866,4.49057365865515,317.45843471701744,0.4320998828540799,0.2965298915835154,0.4673963770372912,0.239777676741309,0.0940443944939641,0.074206458456686,0.1284513406620036,0.070138600221411,0.1013829640669286,0.0758665923851966,0.4673963770372912,0.888093678294056,317.45843471701744
0.1760913526274605,0.2340406531106518,4.059587426396785,-1.1158439137883782,9.22989326416184,1.1913510576593087,0.0759496998532079,288.0409081787658,1.3378615240737142,0.0652618403598735,271.50588824366764,0.1905142364062462,1.628558320163081,203.6227695345761,2.3715085374427973,0.4551017923308726,298.6660081289241,0.0101298684606923,5.255125795441449,232.3955651760349,0.4834346308462249,0.0518051176172704,0.0307385760082935,0.1033710471130957,-0.2111120383807773,-0.1697635633742554,-0.0609292852617219,-0.106270440344783,0.3864629060307474,-0.1842438750514245,0.4834346308462249,1.0202730448085515,203.6227695345761
0.202030989444758,0.3626899750922446,0.914026852202453,2.313581392044979,6.256918574076838,0.1921144259236526,0.2122070423996172,318.2115009361306,0.4755030467260959,0.1721087551192271,342.96931237097704,1.3289747997076358,0.3380412575406567,345.20981224752194,1.6171339997278211,0.9830107534410936,336.69708956772007,1.0864837872358988,1.7438407427794762,355.7439042017942,0.2252583032300505,-0.0709918901381359,-0.2948115813543082,-0.0866525581390205,-0.3540992752311382,-0.5952446575915067,0.0725947651180692,0.5280451105292441,0.6669263185966561,-0.0125568048648898,0.6669263185966561,0.940042011864221,318.2115009361306
0.6876062145350238,0.7319238257741363,3.318021836438145,5.980177371684023,6.197212742458362,0.7887593875638788,0.1152695168800203,333.7190936959525,0.8989313418683786,0.1051117003239128,287.50069755784926,0.0532379383456045,1.2483713131629102,262.9415125660145,1.129350078284521,1.6935393572658992,277.0679967186751,0.0271185044978152,5.195997101554466,348.98661749265926,0.0018601157189742,-0.1564356627408671,0.2571436494808122,0.2462545560624383,0.0129219927160007,-0.2062011677567883,0.0862167726711827,0.0292698225895802,-0.1416726748513203,-0.0172566501906099,0.2571436494808122,0.5794794501120396,262.9415125660145
0.6747099716239398,0.2575499342974884,2.771752469426378,-1.220680593544511,-2.100208955020673,0.465497536605465,0.1558586788342052,337.4489521002845,1.1659905758570523,0.0769704098578427,381.924282311454,0.2117857161117449,1.0656117987526383,320.4805214734388,2.837252521485034,0.2856259973214964,350.5519961592084,0.1768110776935718,4.448048165903509,313.4002821562185,0.1322504731079985,0.0598166055114525,0.3858162148794527,-0.0053578616902129,0.0155097650287393,-0.1110240044739493,0.0583199409179804,-0.1253345085133751,0.0042500969996187,-0.1549192816313917,0.3858162148794527,0.9714674855505738,313.4002821562185
0.2487974821740018,0.3909673012185995,4.57094694301498,-0.4693739609069673,4.281816901703719,1.169601051498671,0.0755569001661234,400.8265282150116,1.314307426884897,0.0656151226569353,365.7520864073082,0.1547664419474439,1.2576607979067966,276.80882634797786,2.2742129077930127,0.5163713771496864,365.7123941326815,0.0793351728210662,4.852515635774873,325.8916887321267,0.6473608037858997,0.0432385157598843,-0.1241487268360932,0.0221525922435956,-0.0282783757548453,-0.1741355810579659,-0.0514890891408842,-0.1123043099845713,0.0691059578277528,-0.1246471776326992,0.6473608037858997,0.998444600189018,276.80882634797786
0.6394924173671236,0.9851529657772788,1.5529702795152245,3.3365722214354587,-0.2329215635164025,0.6646833880350722,0.1275125134987949,265.22530047679834,1.3292650056064657,0.0770890290619141,252.22432514952905,0.183566360343816,1.1242917190848574,274.0132881687318,1.5842537490626825,1.061039712989428,260.4691046889991,0.0209580762146321,5.138806124701542,268.8703169098294,0.1608165821037554,-0.0087173817888247,-0.7401328585972892,-0.0813404751467561,-0.0003033911381184,-0.2255368295432906,0.089789233084609,-0.0817324963212386,0.0523549094379471,-0.0885105559158326,0.7401328585972892,0.7565453158525337,252.22432514952905
0.7745831498582353,0.6425367528446837,0.7770719678770754,3.0391750947635465,-7.713154380086384,0.7912103880369445,0.111549215662244,393.5016440172036,0.8458634369428127,0.105949420552705,393.7757146609121,1.6527941667838888,0.2553092065892872,341.73947504427304,2.196181549075825,0.5413194389271236,365.2971797258273,1.106904331996239,1.726656637746709,354.6386923878786,0.2318477843177652,0.3277061211731599,0.0197357425848305,-0.3246969517122811,0.2542983653747726,-0.0365665117137818,-0.348907170928494,0.1120518456005239,-0.6357959065987633,-0.6997522739573815,0.6997522739573815,1.318590774567142,341.73947504427304
0.4733310438714627,0.5761108958658403,3.792987545550069,-8.932970171318406,2.7956775840239345,1.3033951562135966,0.0682681676687076,298.9297269692002,1.156290206742267,0.0769319350343707,369.45030304617273,0.1017616563525656,1.200508581306728,300.366684000589,1.4992627678292103,1.098677583219522,284.0430440406273,0.0179941578440101,5.237707350589729,331.8077423212834,-0.1179601881249641,-0.087815782535553,0.5733099419451816,0.3749528752897492,-0.0664749057820081,-0.2358485592810914,-0.0362644291166066,0.0447281914201129,-0.1426163886383682,0.2249795302019457,0.5733099419451816,0.8157407889963298,284.0430440406273
