$A_{rew}$ (Reward L-Rate),$A_{pun}$ (Punish L-Rate),$K$ (Decay Rate),$\beta_F$ (Freq Weight),$\beta_P$ (Perseverance),Pattern
0.02467397169264258,0.682050798250949,0.12368084350539194,0.41709527948646397,-2.069844397720619,GOB
0.7216238737202946,0.5737904932696728,3.2115272160272412,-8.375800244378498,-2.51737085457102,BOG
0.8101430237939506,0.12721145242544837,4.385153992438692,-1.6561610149597605,8.13420146924631,BOG
0.6022166594571385,0.291667576123663,1.7080081922835024,-2.550125655246389,-7.146639982875205,BOG
0.8372636249358849,0.7818456718943066,2.549435849284312,8.121045957149253,4.666387439183524,GOB
0.06710606432568023,0.1829910442105511,0.31149106584824865,-3.515628345307639,-2.165677203951711,GOB
0.11268567932364053,0.32208806445831334,1.0205918433317689,-6.983176796882612,-0.5925032280732481,BOG
0.22433409195365983,0.2577519690113399,4.275344482261657,-2.4306516388568413,-9.99207906578137,GOB
0.4342664212502027,0.7306981171544871,3.036221848577456,-2.0274020835156845,-5.468986721508904,GOB
0.17471829730789393,0.3478789791844298,0.5477248474743983,9.919445382015066,-0.4771340830663977,GOB
0.035396122585149084,0.49183429874872703,0.08579747759207582,-5.140650895986185,2.829194435595026,BOG
0.345225349911048,0.6984802319276158,3.1897448930689727,2.8215463609093483,7.786718035353289,GOB
0.9550927647732179,0.4785630246434213,1.003314572279239,0.631907089670614,7.013083036084627,GOB
0.7207825285203808,0.48810179860209113,4.492556057113603,-4.347743749997743,5.248584062495411,FOI
0.06979768575150494,0.6382141081389525,1.9575101757439075,-3.7865288100004593,1.794663554932166,GOB
0.19895445668184714,0.062095030701683,1.4605822742121766,-8.119373291543049,-0.09118283448849951,BOG
0.12919409969145437,0.8630670621998455,2.534237409908038,5.730077569476231,-8.113825808778056,GOB
0.46222765083528067,0.8531632940888059,0.9047106798638976,-3.94503123363881,8.229656154503616,BOG
0.5975225675153102,0.30889802234594194,4.377183943983248,-1.0634422796771776,4.491329201921291,GOB
0.14670650159625312,0.8376561084582815,1.3322024891643194,-1.8996365339387005,-4.700553316280463,GOB
0.6028390425541239,0.14588650544820503,3.8696099374098436,6.1600055619399505,3.879515292776297,BOG
0.9923824688689176,0.7073000090536237,3.53538033147403,-2.1437316031296527,8.592076715417868,GOB
0.6773870157407561,0.6901912556955374,0.725209262026104,-4.55841849075772,-9.035539396238025,GOB
0.7854951747298571,0.9668420757774449,0.6401674707150761,4.907294574479968,2.4343060184212817,GOB
0.17074938388825955,0.08413324707664357,4.028469524876743,-5.166610746939478,-9.751968168022112,BOG
0.7253485153869188,0.2711553147032339,2.5881879009559627,-4.7669113731958745,5.2840933436871325,BOG
0.35861966205302925,0.5989095427063869,0.22157522307518454,-0.26454537681231116,6.9653109422751065,BOG
0.9673926737960644,0.058327622210623556,3.7161678799247175,-4.747315730475421,-3.437666663992159,BOG
0.5021314194818247,0.5776829888015343,0.6901986105661573,-1.3299650297855656,-1.0675721240781453,GOB
0.04488327582426272,0.29992036964265817,4.709903904767028,-4.608614102088219,-5.918135360053096,GOB
0.9093661233113546,0.5762366597025605,1.6159994812558343,-9.769745266638777,-5.763098495525169,FOI
