true_lambda_0,est_lambda_0,true_obs_precision,est_obs_precision,true_gamma,est_gamma,true_beta_info,est_beta_info,err_lambda_0,abs_err_lambda_0,err_obs_precision,abs_err_obs_precision,err_gamma,abs_err_gamma,err_beta_info,abs_err_beta_info,global_error
0.1886780181977081,0.17954519442686276,9.102846004117053,5.169991179113742,6.348598063932451,6.181313424193166,0.20568672979853547,0.1827485545110485,-0.009132823770845344,0.0018302252045782252,-3.932854825003311,0.39367916166199307,-0.1672846397392851,0.008368416195061786,-0.022938175287486984,0.004587635057497397,0.19689953582742628
1.5039465528909766,4.9990162495918495,9.389027193012542,0.4391316269257809,2.1973286002938273,5.132600183097046,0.8238977255556674,5.0,3.495069696700873,0.7004147688779304,-8.949895566086761,0.8958854420507268,2.9352715828032188,0.14683699763898045,4.176102274444332,0.8352204548888664,0.7092858883907719
3.7102321412436123,1.352317463579506,6.582316905064975,5.201018049756402,15.237098528564683,16.227368146452328,1.7437269115929754,1.1299840682371416,-2.3579146776641062,0.47252799151585295,-1.3812988553085725,0.1382681536845418,0.9902696178876447,0.04953825001939193,-0.6137428433558338,0.12274856867116676,0.25491274704060113
1.521130702270251,4.00130272384288,9.967036064900935,7.022124573029324,3.985886909979597,4.793734535873833,1.635841925978294,3.4815672352183054,2.4801720215726286,0.4970284612369997,-2.9449114918716104,0.2947859351222833,0.8078476258942362,0.04041258758850606,1.8457253092400114,0.3691450618480023,0.34345206825258123
0.49621328683728677,0.1112671547469314,1.0990300634314945,1.7133928417183035,3.954832148730935,3.2091012041666245,4.47855475811134,2.5095336621524655,-0.3849461320903554,0.077143513444961,0.6143627782868091,0.06149777560428519,-0.7457309445643103,0.03730519982812958,-1.9690210959588743,0.3938042191917749,0.20384218102392843
1.3063680383821288,0.014862543429884759,5.812438861447889,6.519259771064353,18.393979693117895,19.412510921755647,2.460748798816232,2.24579990118797,-1.291505494952244,0.25881873646337555,0.7068209096164635,0.0707528438054518,1.0185312286377517,0.05095203745061289,-0.21494889762826208,0.042989779525652416,0.13823651337028303
2.46926100982579,3.802281713396199,2.898118345822352,5.756165605858767,11.78047519865057,9.51299297692973,3.299771961289703,3.0893476933766055,1.333020703570409,0.2671384175491801,2.858047260036415,0.28609081682046195,-2.26748222172084,0.11343082649929166,-0.21042426791309765,0.04208485358261953,0.20484663586514068
1.3078135790518504,3.7451138758576348,1.378983577329881,2.1848979409113567,10.093646245614531,12.770897202036467,3.2091727000007757,5.0,2.4373002968057844,0.4884369332276121,0.8059143635814756,0.08067210846661417,2.6772509564219362,0.1339295125773855,1.7908272999992243,0.35816545999984484,0.3127691792286128
2.0760775197809695,0.971593267539168,4.315599470815944,3.055156421783807,19.97338592425046,15.959649250041267,4.544282719476239,4.596777550591159,-1.1044842522418015,0.22133952950737504,-1.260443049032137,0.1261704753785923,-4.013736674209195,0.20078722732412183,0.05249483111491937,0.010498966222983875,0.16227747465996786
2.249136662377314,2.537079179307387,2.006564430296985,3.357922068581118,16.828323871486244,17.427463059003,1.815831106314051,1.2653398311587272,0.2879425169300731,0.057703911208431484,1.3513576382841328,0.13527103486327655,0.5991391875167551,0.029971945348512014,-0.5504912751553239,0.11009825503106478,0.09306978230149662
