agent_id,true_A (Shape),est_A (Shape),err_A (Shape),true_w (Loss Aversion),est_w (Loss Aversion),err_w (Loss Aversion),true_a (Learning Rate),est_a (Learning Rate),err_a (Learning Rate),true_c (Consistency),est_c (Consistency),err_c (Consistency)
28,0.2548325772639883,0.24163234908260395,-0.013200228181384333,1.326884517121819,0.954012836329405,-0.37287168079241406,0.09513475098035545,0.22374003161539574,0.1286052806350403,2.020309894447581,2.1901862022729506,0.16987630782536955
28,0.2548325772639883,0.17250990690163806,-0.08232267036235022,1.326884517121819,1.9309298896982978,0.6040453725764787,0.09513475098035545,0.13363051026693404,0.038495759286578585,2.020309894447581,1.8273369927217173,-0.19297290172586368
28,0.2548325772639883,0.23886930018196906,-0.015963277082019223,1.326884517121819,1.3570515128879077,0.03016699576608861,0.09513475098035545,0.13443066001703255,0.039295909036677096,2.020309894447581,2.319644160309363,0.2993342658617819
28,0.2548325772639883,1.0,0.7451674227360117,1.326884517121819,0.01,-1.316884517121819,0.09513475098035545,0.36268913466602243,0.267554383685667,2.020309894447581,0.052284822213935656,-1.9680250722336454
28,0.2548325772639883,0.5088187388526113,0.253986161588623,1.326884517121819,1.881837595488726,0.554953078366907,0.09513475098035545,0.10800733991908507,0.012872588938729612,2.020309894447581,0.9357966689474062,-1.0845132255001748
28,0.2548325772639883,0.4125188355452897,0.1576862582813014,1.326884517121819,3.255617202456112,1.9287326853342928,0.09513475098035545,0.01,-0.08513475098035546,2.020309894447581,3.8160834553285956,1.7957735608810146
28,0.2548325772639883,0.29636403471976164,0.04153145745577336,1.326884517121819,1.1990863370574754,-0.12779818006434374,0.09513475098035545,0.12442601202204426,0.029291261041688804,2.020309894447581,1.7801038631596953,-0.24020603128788576
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,0.9801840793007701,-0.032516561071269434,0.7989842203662793,0.6621020824778256,-0.1368821378884536,4.424653114029881,4.796321905774942,0.3716687917450612
29,0.03458131330926284,0.014096100047968876,-0.020485213261293964,1.0127006403720396,0.7231376012690897,-0.2895630391029499,0.7989842203662793,1.0,0.20101577963372075,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.028916826594665657,-0.005664486714597183,1.0127006403720396,1.0178349426947593,0.005134302322719719,0.7989842203662793,0.7561326050258766,-0.042851615340402605,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.16167630047369017,0.12709498716442733,1.0127006403720396,0.9795521652231429,-0.03314847514889663,0.7989842203662793,0.6008598789790867,-0.1981243413871926,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.14909890742728987,0.11451759411802703,1.0127006403720396,1.1490919556012797,0.1363913152292402,0.7989842203662793,0.4960766802755343,-0.30290754009074494,4.424653114029881,4.35142660563675,-0.07322650839313116
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,0.9157004902530725,-0.09700015011896701,0.7989842203662793,0.7138663634016601,-0.08511785696461915,4.424653114029881,4.843368050028234,0.4187149359983531
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,1.7202670677111815,0.707566427339142,0.7989842203662793,0.6708259914148423,-0.12815822895143691,4.424653114029881,3.3817756160668346,-1.0428774979630462
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,1.2731079410696322,0.26040730069759266,0.7989842203662793,0.7077606623796899,-0.09122355798658932,4.424653114029881,4.302105841473455,-0.12254727255642539
29,0.03458131330926284,0.10982245851162917,0.07524114520236633,1.0127006403720396,0.9195316772446952,-0.09316896312734435,0.7989842203662793,0.8704081928606489,0.0714239724943696,4.424653114029881,3.709836522658336,-0.714816591371545
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,0.8271571502087887,-0.1855434901632509,0.7989842203662793,0.9112487895436879,0.11226456917740868,4.424653114029881,4.28557408001251,-0.13907903401737087
29,0.03458131330926284,0.12812542413536915,0.09354411082610631,1.0127006403720396,1.1650886277297223,0.15238798735768277,0.7989842203662793,0.8261366755559169,0.027152455189637603,4.424653114029881,2.338622751487214,-2.0860303625426666
29,0.03458131330926284,0.07331123778648269,0.038729924477219846,1.0127006403720396,1.2708462851994944,0.25814564482745483,0.7989842203662793,0.5205867269625527,-0.27839749340372655,4.424653114029881,3.7378634061466514,-0.6867897078832295
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,1.196669319516795,0.18396867914475545,0.7989842203662793,0.7803052905147905,-0.01867892985148878,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.1043281430508651,0.06974682974160226,1.0127006403720396,0.8763308519377658,-0.13636978843427372,0.7989842203662793,0.833677643261107,0.0346934228948278,4.424653114029881,2.766326115332134,-1.658326998697747
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,1.41270195742685,0.40000131705481046,0.7989842203662793,0.8499910504840626,0.0510068301177834,4.424653114029881,4.612006829257621,0.18735371522774003
29,0.03458131330926284,0.04359394123729403,0.009012627928031189,1.0127006403720396,1.092416725398533,0.07971608502649352,0.7989842203662793,0.6309912778910048,-0.1679929424752744,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.23200140502419422,0.19742009171493138,1.0127006403720396,0.8810606216790656,-0.13164001869297393,0.7989842203662793,0.6977501976518241,-0.10123402271445514,4.424653114029881,2.382964627189188,-2.041688486840693
29,0.03458131330926284,0.02946399259178788,-0.0051173207174749595,1.0127006403720396,0.821678604532153,-0.19102203583988653,0.7989842203662793,0.8962973544159186,0.09731313404963937,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.05937173742571425,0.02479042411645141,1.0127006403720396,0.9671494022464756,-0.04555123812556394,0.7989842203662793,0.8789400940739912,0.07995587370771196,4.424653114029881,3.6973239332370924,-0.7273291807927884
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,1.2559894430749339,0.24328880270289432,0.7989842203662793,0.8332247799216286,0.034240559555349326,4.424653114029881,4.779943330168857,0.35529021613897616
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,2.4290235231823085,1.416322882810269,0.7989842203662793,0.6411065335556008,-0.15787768681067849,4.424653114029881,3.049718156364808,-1.3749349576650727
29,0.03458131330926284,0.08843699415816127,0.05385568084889843,1.0127006403720396,0.9836504378335483,-0.02905020253849122,0.7989842203662793,0.6347302548455065,-0.16425396552077276,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.01801625472770202,-0.01656505858156082,1.0127006403720396,0.9689187260410067,-0.043781914331032845,0.7989842203662793,0.7873499016656934,-0.011634318700585844,4.424653114029881,4.639371888060694,0.2147187740308132
29,0.03458131330926284,0.027000546161325516,-0.007580767147937324,1.0127006403720396,1.3505319878037256,0.3378313474316861,0.7989842203662793,0.7443259823211362,-0.054658238045143026,4.424653114029881,3.3062826736129405,-1.1183704404169403
29,0.03458131330926284,0.03206447488381406,-0.0025168384254487808,1.0127006403720396,0.8971398070726154,-0.11556083329942413,0.7989842203662793,0.7722283922595419,-0.026755828106737378,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.04636340513344458,0.011782091824181738,1.0127006403720396,0.9559601952030929,-0.05674044516894661,0.7989842203662793,0.7967616305160965,-0.0022225898501827546,4.424653114029881,4.574363674705663,0.14971056067578203
29,0.03458131330926284,0.012087177323060895,-0.022494135986201945,1.0127006403720396,1.1705159908056957,0.15781535043365613,0.7989842203662793,0.8428248423900402,0.04384062202376093,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,0.8857772657098948,-0.12692337466214476,0.7989842203662793,0.8501634632984056,0.05117924293212639,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.09649390186719471,0.06191258855793187,1.0127006403720396,1.1169310916369015,0.10423045126486197,0.7989842203662793,0.691184440063387,-0.10779978030289228,4.424653114029881,4.189486730976797,-0.2351663830530839
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,2.2268870204381983,1.2141863800661588,0.7989842203662793,0.6638638598860443,-0.1351203604802349,4.424653114029881,2.6768813171989,-1.747771796830981
29,0.03458131330926284,0.06754981789315151,0.03296850458388867,1.0127006403720396,1.0283645633991614,0.01566392302712183,0.7989842203662793,0.7935190388717098,-0.005465181494569427,4.424653114029881,4.578042577443775,0.1533894634138946
29,0.03458131330926284,0.03130557328706279,-0.0032757400222000466,1.0127006403720396,1.005477715266982,-0.007222925105057509,0.7989842203662793,0.694028195802036,-0.10495602456424324,4.424653114029881,4.286991186238397,-0.13766192779148412
29,0.03458131330926284,0.017248837358578174,-0.017332475950684666,1.0127006403720396,0.9627015914058745,-0.04999904896616503,0.7989842203662793,0.6686783496606501,-0.13030587070562916,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.07304985618759774,0.0384685428783349,1.0127006403720396,0.6966789903275734,-0.31602165004446614,0.7989842203662793,1.0,0.20101577963372075,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.05365254717567517,0.01907123386641233,1.0127006403720396,1.2350219268763718,0.22232128650433225,0.7989842203662793,0.8340016321008143,0.0350174117345351,4.424653114029881,3.9618726178704264,-0.4627804961594544
29,0.03458131330926284,0.14253219409297668,0.10795088078371384,1.0127006403720396,0.8575287249469373,-0.15517191542510222,0.7989842203662793,0.7009432378936475,-0.09804098247263171,4.424653114029881,2.8245902352106538,-1.600062878819227
29,0.03458131330926284,0.044536933230472336,0.009955619921209496,1.0127006403720396,0.8241870027156033,-0.18851363765643625,0.7989842203662793,1.0,0.20101577963372075,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,4.695001612346722,3.6823009719746826,0.7989842203662793,0.6750306407580215,-0.1239535796082577,4.424653114029881,1.2556359932411918,-3.169017120788689
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,0.7584877535700489,-0.2542128868019906,0.7989842203662793,0.9887376388350928,0.18975341846881355,4.424653114029881,4.519366263877712,0.09471314984783152
29,0.03458131330926284,0.017594378629420346,-0.016986934679842493,1.0127006403720396,0.8179496881533913,-0.19475095221864824,0.7989842203662793,0.9096806442190998,0.11069642385282052,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.08972149279095927,0.05514017948169643,1.0127006403720396,1.1712067732803908,0.15850613290835125,0.7989842203662793,0.5148854828315076,-0.28409873753477166,4.424653114029881,4.3373800064765105,-0.08727310755337037
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,1.1131089360714774,0.10040829569943788,0.7989842203662793,0.820068465517349,0.02108424515106977,4.424653114029881,4.688750654625836,0.26409754059595514
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,1.5981383722017901,0.5854377318297506,0.7989842203662793,0.5768946474803873,-0.22208957288589193,4.424653114029881,4.534351946879892,0.10969883285001103
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,1.4090593275895624,0.3963586872175229,0.7989842203662793,0.7452392660695398,-0.05374495429673942,4.424653114029881,4.414081107436248,-0.010572006593632999
29,0.03458131330926284,0.02089319598806128,-0.013688117321201562,1.0127006403720396,0.8429195721279217,-0.16978106824411787,0.7989842203662793,0.9291037090515333,0.13011948868525403,4.424653114029881,4.226978942330209,-0.1976741716996715
29,0.03458131330926284,0.10809276462814789,0.07351145131888505,1.0127006403720396,0.8546507642194059,-0.15804987615263366,0.7989842203662793,0.744906647369204,-0.054077572997075274,4.424653114029881,5.0,0.5753468859701192
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,0.8823565585193779,-0.13034408185266166,0.7989842203662793,0.8162458839699129,0.01726166360363368,4.424653114029881,4.530063252673819,0.10541013864393811
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,2.4922340897278605,1.479533449355821,0.7989842203662793,0.7299444800473984,-0.06903974031888083,4.424653114029881,2.218458362882512,-2.2061947511473687
29,0.03458131330926284,0.01,-0.024581313309262838,1.0127006403720396,1.0585826460137935,0.04588200564175393,0.7989842203662793,0.7612814964299264,-0.03770272393635288,4.424653114029881,4.938691706057017,0.514038592027136
29,0.03458131330926284,0.1780276282466783,0.14344631493741547,1.0127006403720396,1.6856512436822915,0.6729506033102519,0.7989842203662793,0.5906468453121639,-0.20833737505411531,4.424653114029881,1.564148978318325,-2.860504135711556
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8938085402564827,0.1828763195285954,2.739545309164829,3.015417160385843,0.2758718512210141,0.41650279493673903,0.3926243579367721,-0.023878436999966945,2.2827215755658794,4.789745352230902,2.5070237766650227
30,0.7109322207278873,1.0,0.2890677792721127,2.739545309164829,3.559041728765885,0.8194964196010561,0.41650279493673903,0.18383619030044288,-0.23266660463629615,2.2827215755658794,2.2733565369483837,-0.009365038617495713
