true_A_rew,true_A_pun,true_K',true_beta_F,true_beta_P,rmsse_median,rmsse_p90,n_successful,bias_A_rew,std_A_rew,shapiro_p_A_rew,bias_A_pun,std_A_pun,shapiro_p_A_pun,bias_K',std_K',shapiro_p_K',bias_beta_F,std_beta_F,shapiro_p_beta_F,bias_beta_P,std_beta_P,shapiro_p_beta_P,pct_normal
0.0618525867996569,0.7312728828532981,1.3490955927301589,7.990164976519797,3.219746802735173,0.1546763445818525,0.2194671273546342,30,0.0084750856881081,0.049452560038783,3.525056456996775e-07,0.0413923126530512,0.1335009106923734,0.7935286213253283,-0.1578534518476244,1.0847700570104093,0.0025243569420976,0.4732708267961021,1.810620613322483,6.807006503798234e-05,1.563738584346249,4.873677935316128,0.0001056101979479,20.0
0.7877071818919689,0.6824356319481244,4.5147134246189164,0.2078350189527089,7.491383714815367,0.4152021329485043,0.4537494102752611,30,-0.0592657600598143,0.2477850952743381,0.0083528920107951,-0.0216041750833939,0.1960689539025036,0.4686745271689696,-3.0463975451394827,1.4954179993763674,0.0003555546602464,0.3605063362692722,1.281968660086991,2.4829028474986367e-09,-6.227067850953383,5.76611601261174,0.0087863329539578,20.0
0.5364489879281845,0.1324744087278916,4.298762461963497,-5.349460928708075,2.1660575804490545,0.2830446664535817,0.3771977967721954,30,-0.0405858497389338,0.1111355080077843,0.4255239389722666,0.0005702812798474,0.0384771398532641,0.7174519284737936,-2.036759131770162,1.59620162171856,0.0066447887592167,-0.5933249542982668,1.185037417749135,0.7208491250500757,-1.821979963610604,7.608914575395478,0.0006136409413644,60.0
0.7968033064112052,0.8206911440546227,2.9114827781724752,-6.733661530488065,1.988542150924717,0.2845546503435968,0.3760117931630772,30,0.0223950962119562,0.1350879870477847,0.0441703763813233,0.0351203763646086,0.1008939972826064,0.0770826805928107,-1.6734088179779254,1.1036395631193308,0.0056127587589465,-1.512066853207783,1.4928493257187634,0.0196412997025148,-4.833462282739236,7.911698295850293,3.68649734289554e-05,20.0
0.6738020823750932,0.6123153575889806,1.3862638586154044,-4.345359004467243,-3.4842358961500306,0.164789029124584,0.2251027799864777,30,0.0307607794765471,0.1704337818591177,0.7612805505762872,0.0399967924986456,0.1307386589601476,0.0048980058328296,-0.0744606335073406,0.8345109576531313,0.0466430863356913,-0.4619959739845368,0.8317186100923825,0.0548925878409321,-3.4139205103979195,3.553144666631404,6.856484265599212e-05,40.0
0.9270558264945234,0.6009348892824209,3.0403376808785683,2.7361582978706256,-5.597320928864009,0.3148684525734676,0.4176638206682059,30,-0.0965225681161699,0.2292492313254961,1.4307697592602133e-05,0.1094731518535278,0.187774761140592,0.2401047600841693,-1.195929560130213,1.290038298960121,0.0844563582438135,0.90830179357565,2.267594505786589,0.0001201384082279,5.446458098656692,8.173184794774697,0.0002122591553755,40.0
0.7219464956124366,0.0878911063232956,1.652152365507478,-8.16071347135908,3.3777897752039987,0.1670374748347083,0.2016510320225215,30,-0.0052212048566413,0.0991196046211363,0.0419141859761239,0.0020902793122407,0.0260586447740256,0.0023084611438987,0.0586112070204765,1.286577595221146,0.0311199315005544,-0.463249949048655,1.432948907005421,0.0007175902867248,1.8258690860645197,4.94375750742686,0.0009767284363971,0.0
0.1851629029466616,0.0213655530917029,1.2276735925803357,-7.341230783623962,1.615759367172,0.1986435183467898,0.3474285814314073,30,0.0064546661927386,0.0780729329662257,0.0341151308504334,0.0017542771126361,0.013082862041029,0.0013108857975919,1.0893241322064051,1.3893920665230115,0.2336938526514029,-0.8891382364741122,1.6721511874299244,0.005654025498688,2.9587724016495884,5.527118037356543,8.131336901973766e-05,20.0
0.678999113089682,0.2772401981139519,2.955874284307263,3.865032638263713,-2.2570352834549414,0.2683881975857443,0.3785589590534021,30,-0.1255852271652971,0.2286060563822925,0.0933885103071458,0.0811949372789266,0.141636022816783,0.0984841522787717,-1.6848133524174451,1.264811199886686,0.0002362343576998,1.327311308472688,2.582424651414988,0.0004503085897126,2.698012301502065,6.944189548532695,0.0080977854844155,40.0
0.3489987456729423,0.8478359441704926,2.165461031179237,-5.609913582518054,-9.817985307536908,0.1525361350025978,0.2628402769951004,30,0.0169024887141976,0.0976810523897665,0.5875798320011274,0.0304449026703999,0.0924562468004993,0.0710111014790561,-0.7331202135046625,1.1670221792979147,0.0038557081320715,-0.246810210475828,1.3447109813197409,0.020060899934817,4.273710024671593,5.459296004579845,2.340052666338184e-05,40.0
0.821862955496634,0.2428821287482058,2.451465969267318,-2.796344329862226,-2.343777346550259,0.1976702591918423,0.2682061422453792,30,-0.0505280980099343,0.17645014640586,8.662144210459978e-05,-0.0147507821111607,0.0657537029286429,0.0158937083070937,-0.9024138454673326,1.453719008343826,0.0015671579370023,-0.2688226769734281,0.7548342008849844,0.0003795661560576,-2.2255907489040947,5.26100301045496,0.0002814414312828,0.0
0.6495652331135459,0.9242204994428368,0.4968966532607592,-7.392578955041237,0.8031611811005028,0.2681316009442586,0.3194128463070723,30,0.0409330181937169,0.1503685350033044,0.9703730791600308,0.0339671930860928,0.04561387190442,0.0003345749884111,1.06423089282858,1.1725692806514632,0.0568656461831977,-0.6363290668806768,1.3887758818835405,0.1032475508456282,-4.438835346170793,6.484723803136558,0.0003656932137929,60.0
0.5635415986814204,0.8180544115906733,1.148942498625385,-9.237421677753709,-2.985561088410588,0.1773904077813217,0.259722566379456,30,0.0982873691828682,0.1642847652735688,0.3187758426386734,0.0124212514479513,0.0939946514344615,0.6315078112412668,-0.0940246330231391,0.8069885375982614,0.0752705773474712,0.3370514735020771,1.2889216896600435,8.8871387590928e-05,-2.2640968775309163,6.256064775136103,1.630242962171707e-05,60.0
0.2503894307633081,0.6309840389202818,3.2942883263794425,0.8563542473555614,8.581984562484177,0.3201152441465278,0.3869335934293351,30,0.0101987617580741,0.2111940005557758,0.0002096470102176,0.0546457059655313,0.190255870961111,0.2572919608944557,-1.4252551421855169,1.725677004487631,0.0005022610795587,0.5617905910983819,1.2900070621834614,0.0006449704066001,-6.201085046373515,5.813389840089458,0.0004900744321809,20.0
0.6544299559441348,0.5006877030521308,4.914954737629778,1.9950424778223643,-1.4340452650728874,0.3599816715701316,0.4493913648905043,30,0.0446461463473618,0.2084243739668164,0.1264519182045489,0.0035195389087919,0.1487920320421249,0.5343541183875279,-3.294995392339912,1.3483855132021707,0.0093356071178061,0.1221366705706561,0.8768983543767117,0.0603367538044933,2.506837086202379,7.078677749482661,0.0008047628438837,60.0
0.2484172237762224,0.1104177291744453,0.077632551288956,-4.209975503033289,5.5101327849109545,0.0723815406088335,0.1623047664581934,30,0.0024155137862336,0.1604959960028135,0.0168391166737925,0.0086315510907586,0.0732717521418199,1.3430501202368317e-05,-0.0067731969154314,0.0464813624800846,0.0655549697110477,-1.4320383722394168,2.4731310760442358,0.0001623291291245,0.7961628468893427,1.4171115161092205,0.0076594364850131,20.0
0.5191291401982965,0.2423823118857885,3.327452716498825,-2.8103045046472808,-3.804066876116149,0.252093883292935,0.3242795836593883,30,0.0060215668877158,0.1944609869075793,0.9305323891287088,-0.0002269950917821,0.0623105959303095,0.2449764578992133,-1.2950024014748016,1.501633974565721,0.0244924932732818,-0.1520462407232008,0.591982940290145,0.0200761114807138,1.1568085466389904,7.049101734148149,0.0007857054010805,40.0
