true_$\lambda$ (Loss Aversion),true_$\rho$ (Perception Shape),true_$\alpha$ (Learning Rate),true_$f$ (Boredom Factor),true_$\beta$ (Exploration Weight),rmsse_median,rmsse_p90,n_successful,convergence_rate,bias_$\lambda$ (Loss Aversion),std_$\lambda$ (Loss Aversion),shapiro_p_$\lambda$ (Loss Aversion),bias_$\rho$ (Perception Shape),std_$\rho$ (Perception Shape),shapiro_p_$\rho$ (Perception Shape),bias_$\alpha$ (Learning Rate),std_$\alpha$ (Learning Rate),shapiro_p_$\alpha$ (Learning Rate),bias_$f$ (Boredom Factor),std_$f$ (Boredom Factor),shapiro_p_$f$ (Boredom Factor),bias_$\beta$ (Exploration Weight),std_$\beta$ (Exploration Weight),shapiro_p_$\beta$ (Exploration Weight),pct_normal,shapiro_p_median,corr_$\lambda$ (Loss Aversion)_$\rho$ (Perception Shape),corr_$\lambda$ (Loss Aversion)_$\alpha$ (Learning Rate),corr_$\lambda$ (Loss Aversion)_$f$ (Boredom Factor),corr_$\lambda$ (Loss Aversion)_$\beta$ (Exploration Weight),corr_$\rho$ (Perception Shape)_$\alpha$ (Learning Rate),corr_$\rho$ (Perception Shape)_$f$ (Boredom Factor),corr_$\rho$ (Perception Shape)_$\beta$ (Exploration Weight),corr_$\alpha$ (Learning Rate)_$f$ (Boredom Factor),corr_$\alpha$ (Learning Rate)_$\beta$ (Exploration Weight),corr_$f$ (Boredom Factor)_$\beta$ (Exploration Weight),max_error_corr,nll_median
0.9597620836331902,0.7113484959735296,0.4151203250166648,0.013352364822436942,2.6828758076262664,0.07478973393943197,0.19645065196689868,100,1.0,0.044176494874634466,0.4189059245801227,7.136380027123318e-20,0.056281973479268804,0.06389156398515744,0.34574325053219024,-0.010408403036886267,0.06892270277979458,3.656144620347087e-09,0.0033852709872858474,0.008247382195136233,1.0570507520501866e-11,0.7371791987269972,0.8696431243086004,0.01908686650396449,20.0,3.656144620347087e-09,0.255501370140721,0.5873714214628892,0.0577888712693854,-0.4182989507767086,-0.05835581100970526,0.11209271263976167,0.6090956065104473,0.16182252513479936,-0.3372530704154905,0.1312403648097039,0.6090956065104473,13.395123827783001
1.6899548653946972,0.23586957349703816,0.9193675373746858,0.3476765488210204,4.413455315927532,0.09143350227256086,0.15741271959773434,100,1.0,0.27849254728536815,0.8288423391017374,7.639784646326277e-09,0.002654096526100139,0.05376476521307996,0.039444398838514014,-0.03825294903689258,0.0747175146796955,0.005525652058311054,-0.019974579412577943,0.05874672695898689,0.36106629429732495,0.12551151866702243,0.45318850450938825,2.0826916514946499e-07,20.0,0.005525652058311054,-0.8533541220297006,-0.043182875357906374,-0.1293985868391012,0.0609411504339732,-0.2992297911245177,-0.1708743330740742,0.1116935693594485,0.3780288615460096,0.19669159374717796,0.2283372333219108,0.8533541220297006,41.72944187219498
4.155850702270251,0.8280063006609525,0.20057997040108028,0.030421971018405117,4.5205513493363485,0.07267331225714972,0.11180516151327922,100,1.0,-0.035791178083612964,0.5941075139539664,0.006433365199104992,0.03350773097834434,0.05657044013082436,0.48186472185419627,0.008913291204561335,0.0890375675092343,1.7483473389880042e-13,0.012844830751954098,0.049378592103733625,6.94017635327615e-19,0.2818666893532202,0.47323316826407635,4.752721076218572e-17,20.0,1.7483473389880042e-13,0.29709552872715045,-0.16743457075568963,0.3374746382729683,-0.09563364161979884,-0.32805683730146595,0.3471387893385827,0.15943359335561724,0.6561874797762386,-0.37200347676858475,-0.488599100997655,0.6561874797762386,8.362891159906592
0.0150499716239397,0.10788116374530876,0.8445768464412192,0.3302166716370724,0.19386292763419405,0.16890972037455987,0.28305173702842534,100,1.0,0.14563754109725524,0.2308111067587847,7.460611201822959e-13,0.01226141315427559,0.09296351553647751,2.0901955851495424e-09,-0.09347713460818027,0.19155490132655212,6.511607611806688e-05,-0.030638505982578234,0.18101300028937103,2.4723605946081228e-08,0.10173010061176485,0.17104305078995216,2.703219843870856e-08,0.0,2.4723605946081228e-08,-0.0780925252563013,-0.21629177456189336,-0.12637696076246746,0.011041972721275722,-0.6531401209180002,-0.3014788638860753,0.5297081832751576,0.29968150371326274,-0.41007981823929324,-0.5358260918743086,0.6531401209180002,125.61910511867279
2.5936355998765532,0.7118267645679814,0.5713669197531183,0.18274053658115433,2.6929038356876687,0.23878715837849215,0.40031092896871967,100,1.0,0.7456332831469272,0.9477661859245974,0.0018240362731237138,0.10114372190415137,0.09987019056325891,6.136835633572087e-05,0.03169220187977476,0.17354719671004193,1.039575857349133e-05,0.06746808443511791,0.13871490015875443,9.606603177223041e-08,1.1418530818993917,1.5785327019425686,5.916098264617671e-12,0.0,1.039575857349133e-05,0.33068301610572365,-0.317719933202026,-0.18356257337071533,-0.31012354779323364,0.052159621057174956,0.1930860857791574,0.28322300386132754,0.6295251310481041,-0.16080941075454303,-0.28428839695915853,0.6295251310481041,7.285620842054975
4.131512417367124,0.07280122394204677,0.8630306090719376,0.44533291947729475,1.7756343546007742,0.09909126254138946,0.1471442082457011,100,1.0,0.08866138397563915,0.9292948291612257,6.140357082238531e-10,0.010285259537088838,0.04214545466421438,0.00033871468564367405,-0.0035221768662819686,0.07661215295651812,0.025911032793358334,-0.004100604964882442,0.05685237682742235,4.83523960636813e-07,0.1314352020208981,0.29983841010162543,0.10138367114731389,20.0,0.00033871468564367405,-0.6399379811974814,-0.2158957233647424,-0.18018637618072864,0.29384599617095364,-0.22102738780316816,-0.17356207730023623,0.24961869950195703,0.07540905067833374,0.021845156593546303,-0.2522750958445723,0.6399379811974814,56.5769695766205
2.800487240976294,0.39402902152078517,0.14517105507491854,0.27403970650867143,0.38931942078483,0.13542627995592788,0.21534867920751571,100,1.0,0.09241671419147753,0.7095898850520936,0.00027604749695861735,0.02532009573092333,0.07045048096400884,0.16992909496483416,-0.003950792782542938,0.04219262210408814,0.06766007159522384,-0.03440294413415334,0.13005789574655457,1.4374788285095473e-05,0.12277400869211474,0.14887518918933523,0.26261871460215425,60.0,0.06766007159522384,-0.6353808090523418,0.07209099682620433,0.11462957922373994,-0.18261613363662044,-0.7063293459571867,-0.4048485193557968,0.43761295667324596,0.3142632187611234,-0.10051711730763598,-0.5658319975583099,0.7063293459571867,83.64343085671986
1.3546355828823429,0.3766451901717835,0.4513466704578643,0.31175273883502647,1.8161643114427943,0.06404581881441138,0.10934023316460842,100,1.0,0.026419744054345207,0.34869471211603464,4.412107706155876e-06,0.015316775251854573,0.04819869002508424,0.817217614641237,-0.013381963876832652,0.051091697801779856,0.38491800597940323,-0.005858851260266516,0.058205290879927936,0.15988134138190324,0.1450863439296335,0.2894302774358688,0.008617549698885622,60.0,0.15988134138190324,-0.650003161233331,-0.07811191033866366,-0.18033724778827032,-0.12065606080195883,-0.4751025133537363,-0.21711758961376884,0.6373487333763892,0.2285346714387087,-0.22071995344699677,-0.23838256560700125,0.650003161233331,62.2968823287567
3.21531360659654,0.010304821408357114,0.5056051117855627,0.4543770445793317,4.909096414103469,0.19165693833769817,0.33653804648665,100,1.0,-0.3880643278474605,1.4159981173443694,0.0006338183881396727,0.07354087187951946,0.10862129041849836,2.271583831141589e-12,-0.04506857342864118,0.1635394358380518,0.9371120756516774,-0.11092182072124286,0.10903560108958239,0.0007470396150264152,-0.2677057385494253,0.4660287696639405,2.994408479818271e-11,20.0,0.0006338183881396727,-0.7023168183208472,0.059157662265928945,-0.1227673572577432,0.22818780470364153,-0.5616247531484558,-0.27591748373675196,-0.10735439342696594,0.28918113059796724,0.14025211015949285,0.13086158966004263,0.7023168183208472,44.180672637609455
0.6248494596550977,0.05648878178367554,0.5596211201661873,0.4045692483460607,1.2328145757774518,0.13537435512770196,0.26866944590913877,100,1.0,0.13373032271725785,0.9121208981375366,1.0809052848835475e-13,0.04757481385189591,0.096783951547597,1.7175987265777264e-08,-0.029908253677654716,0.24325906880145248,0.052097722159138826,-0.024348051274430134,0.09706207763694795,5.379673355119021e-05,0.1443376333978533,0.225995071591652,0.14929011005348275,40.0,5.379673355119021e-05,-0.19613576929303173,-0.42965643581639545,0.07713641063811416,0.06871999368209668,-0.49882845042926666,-0.18414093967211323,0.2530192953298873,0.07454292213251673,-0.06786969747196771,0.0376010109641496,0.49882845042926666,96.11769493984391
