true_$A_{rew}$ (Reward L-Rate),true_$A_{pun}$ (Punish L-Rate),true_$K$ (Decay Rate),true_$\beta_F$ (Freq Weight),true_$\beta_P$ (Perseverance),kl_div_$A_{rew}$ (Reward L-Rate),post_std_$A_{rew}$ (Reward L-Rate),ess_$A_{rew}$ (Reward L-Rate),kl_div_$A_{pun}$ (Punish L-Rate),post_std_$A_{pun}$ (Punish L-Rate),ess_$A_{pun}$ (Punish L-Rate),kl_div_$K$ (Decay Rate),post_std_$K$ (Decay Rate),ess_$K$ (Decay Rate),kl_div_$\beta_F$ (Freq Weight),post_std_$\beta_F$ (Freq Weight),ess_$\beta_F$ (Freq Weight),kl_div_$\beta_P$ (Perseverance),post_std_$\beta_P$ (Perseverance),ess_$\beta_P$ (Perseverance),post_corr_$A_{rew}$ (Reward L-Rate)_$A_{pun}$ (Punish L-Rate),post_corr_$A_{rew}$ (Reward L-Rate)_$K$ (Decay Rate),post_corr_$A_{rew}$ (Reward L-Rate)_$\beta_F$ (Freq Weight),post_corr_$A_{rew}$ (Reward L-Rate)_$\beta_P$ (Perseverance),post_corr_$A_{pun}$ (Punish L-Rate)_$K$ (Decay Rate),post_corr_$A_{pun}$ (Punish L-Rate)_$\beta_F$ (Freq Weight),post_corr_$A_{pun}$ (Punish L-Rate)_$\beta_P$ (Perseverance),post_corr_$K$ (Decay Rate)_$\beta_F$ (Freq Weight),post_corr_$K$ (Decay Rate)_$\beta_P$ (Perseverance),post_corr_$\beta_F$ (Freq Weight)_$\beta_P$ (Perseverance),max_post_corr,mean_kl_div,min_ess
0.006648043100128789,0.22196998685949768,2.4004079072715543,-2.7597929685448346,-7.192082391479429,2.760531573158518,0.021489602122680324,357.7543760508567,1.722141190264381,0.044041819638096176,362.9669559837192,0.5413659250864578,0.7536694827786278,342.19626224545704,1.0825410600822978,1.6473037513478332,344.5673542882377,0.705616131534264,2.6045504990074964,321.57442096428696,0.4646829289783557,0.2038076144755323,0.34524977008039026,-0.0036055222073354347,-0.06817856515642763,0.14596221990321231,0.09088743993276442,0.22738127024946356,-0.42186935971964445,0.04726180006292639,0.4646829289783557,1.3624391760251835,321.57442096428696
0.8638370871824387,0.718663074441721,2.3346393196405235,8.610077161636806,-1.3193194868614366,0.3137776385305717,0.24180407522388203,208.96658108944956,0.6552544013771251,0.13214639034798784,240.38868265340687,0.020966364794238856,1.3000983477866634,209.00203073689613,1.220229601578102,1.5602731098644507,264.93225928793635,0.006244653821761759,5.235959652324172,232.95843329109158,-0.46740429850207854,-0.0015127475574016635,-0.08399156263303421,0.11449773351442334,0.041812018398864975,-0.11986278734450652,0.04297961253707172,-0.035258231737134195,0.20997460968766338,-0.08017112210359577,0.46740429850207854,0.4432945320203599,208.96658108944956
0.190952416726638,0.7152304071240638,2.066940433758494,-9.863168782757676,0.7129290886824293,2.18918885406901,0.028339716605746437,242.150382671993,1.2122821521100284,0.0725855709495501,322.31741875272024,0.06385077154534513,1.305652267387902,274.0771864885758,2.287297784470681,0.6022997759148242,269.4728754157184,0.015207238818633506,5.344587948724702,266.1390259656398,0.09332404606408162,-0.07363218403866456,0.11036479157320214,0.4546959664995143,-0.04732653841464394,0.008680493958362415,-0.03448038365916846,0.044589455527657786,0.016702634239625466,0.11644626097868452,0.4546959664995143,1.1535653602027396,242.150382671993
0.33699097307893944,0.23101819831637152,4.639630292727989,3.7827162784089943,7.6491195027155605,0.48359013499102826,0.14967185197968536,301.1858339569783,1.4929949504317102,0.06092473117195284,273.98520776833226,0.03393972420752944,1.298214536518011,258.76997633752876,1.5041049475221813,1.1008373857795841,286.60457215237284,0.16851048558416792,4.721572942496155,287.67287544110513,-0.29610703367037583,0.32472526611471975,0.3722215705849247,-0.3182801486991804,-0.3748438844759144,-0.5825898245840552,0.24642276299249585,0.5687289207083507,-0.2935050851969147,-0.45855676184477334,0.5825898245840552,0.7366280485473234,258.76997633752876
0.8301701404540502,0.8340309061832966,0.9723467877606136,-9.166450162514076,8.078362121588572,1.476299401554137,0.05558089700583916,388.3122471446437,1.326283471037806,0.06496410006981493,331.20256054474356,1.572118636701134,0.2674467462999395,351.40785833589064,2.0796871717046486,0.7150254009474675,297.9323310221535,1.0615762578483845,1.7607277221427162,400.53224998407165,0.2925387536209704,0.0886756448377315,0.08709150667112031,0.23329265947897845,0.6196463037530746,-0.4301314075909703,0.09492962371622392,-0.14654774321018946,0.5678407501871461,0.041501193955068065,0.6196463037530746,1.503192987769222,297.9323310221535
0.0020099943247879402,0.10067898103858995,4.2580451349041795,3.0700682300845887,-9.263074438339904,2.439304860112378,0.028236045947049485,294.07441811818603,2.0975674742827297,0.03199747759474987,303.22231206872686,0.19578901317480546,1.0705620885083784,298.051885888121,1.2601658513729823,1.4475133900643016,306.0750976318477,0.18608337788049178,4.353686443899159,239.0090278491692,0.7189841247068611,0.0019268295943468189,-0.4270807210967528,0.06470320013625559,0.04158122642317803,-0.3561557984812963,0.01193651013805264,0.04956274792961676,-0.08835900704506333,-0.06626791048852713,0.7189841247068611,1.2357821153646775,239.0090278491692
0.5177271199753107,0.7157174602437198,2.86411693751591,-2.949365853830436,0.7531215859225213,0.7274131181470834,0.11750101565992081,368.2595238421436,1.3766512635486385,0.06111944047131858,415.79540615998167,0.16233448265950834,1.1495246694914878,283.0978003992,2.2075977610879636,0.5548346223576802,377.6914260647846,0.014264568234048092,5.170810134970936,335.53227583148094,-0.06525683484530237,0.1391142405288206,0.6758494337472966,0.34498398044562434,-0.0803853979255766,-0.1203435772230551,0.00016672632783200798,0.1842778816528735,0.06708108870563217,0.25100028242611017,0.6758494337472966,0.8976522387354484,283.0978003992
0.8253024834734247,0.06495471581037009,4.352196985060906,7.768690590909991,-2.923309199996897,0.7432446928517503,0.12043341804146178,313.86158428634104,2.399131435885321,0.023305368992033816,285.91258556653463,0.03652211465677002,1.3469357982610015,255.81662299218897,0.9494121434275371,2.0882954267439318,237.5090444371653,0.21902182049857677,4.6407841271669295,264.83866970778564,0.23292496091301848,-0.14950751772428417,-0.12342530014547407,0.09259160632592675,-0.18022826236364348,-0.15123825732282295,0.1031199044198912,0.565255439917413,-0.33868847818815057,-0.38625825011656106,0.565255439917413,0.869466441463991,237.5090444371653
0.5590974481952589,0.3920826157936159,0.6896482401781557,0.7771308779049573,-8.479681680221123,0.8220743857222744,0.10745159816237253,361.15418743063435,1.2464050587034075,0.07056753200344633,376.958348463647,2.210451102167322,0.13306788419890644,361.10014757794994,1.9320033697437036,0.7036081964290916,368.6793980083959,1.5036168955801814,1.1838256921971693,393.48663162948196,0.6252791301925337,-0.05964422868890611,-0.4735464017197389,0.15463497605672855,-0.3317718830669365,-0.3512711763284174,0.2241275097617077,-0.20178148972081106,-0.5796169385717077,-0.34989458875575946,0.6252791301925337,1.542910162383378,361.10014757794994
0.26992711657646856,0.37437948958310197,2.2517687268258384,2.3164383197969975,-2.7608644831952134,1.3198660576794856,0.07132139219634878,248.87971181361422,1.5077683727337488,0.05513604284447933,307.60189170863373,0.15642244763325874,1.096057987840075,221.86718117232803,1.4906014632791968,1.2449139520587749,251.08788119935903,0.22571749460608137,4.416001081516241,236.78565921767898,0.4184073993875241,0.006511803974322878,-0.7399554159544393,-0.06100981927830183,0.011269392253931958,-0.3451837498392667,-0.037193256555631014,-0.1641585011534445,0.0978497629063947,-0.11915533134088337,0.7399554159544393,0.9400751671863542,221.86718117232803
