true_A (Shape),true_w (Loss Aversion),true_a (Learning Rate),true_c (Consistency),rmsse_median,rmsse_p90,n_successful,convergence_rate,bias_A (Shape),std_A (Shape),shapiro_p_A (Shape),bias_w (Loss Aversion),std_w (Loss Aversion),shapiro_p_w (Loss Aversion),bias_a (Learning Rate),std_a (Learning Rate),shapiro_p_a (Learning Rate),bias_c (Consistency),std_c (Consistency),shapiro_p_c (Consistency),pct_normal,corr_A (Shape)_w (Loss Aversion),corr_A (Shape)_a (Learning Rate),corr_A (Shape)_c (Consistency),corr_w (Loss Aversion)_a (Learning Rate),corr_w (Loss Aversion)_c (Consistency),corr_a (Learning Rate)_c (Consistency),max_error_corr,nll_median
0.39801898068755553,3.7281815604554613,0.281008668191554,4.63104761975407,0.14229643478616644,0.17759514757971528,30,1.0,0.010104417115143382,0.09121371868938709,0.0005440254722661195,1.2504013817387392,0.11533438596815752,7.76637667465555e-12,-0.0014244991621309155,0.09519088430468343,0.002591140139443678,0.3511556268057895,0.06658935397465725,4.401805923659068e-11,0.0,-0.17444663420838943,-0.9766246569151458,-0.283603722990377,0.25601232480466035,-0.04962916669499785,0.32616528987574883,0.9766246569151458,4.24738473388575
0.9152076572254868,2.785188874522384,0.3563845605714557,1.6738517887576205,0.20257400457964894,0.331379163545944,30,1.0,0.024758491448568898,0.06823194092060032,0.00013093135130329734,1.3285740218950923,0.8796492325077484,0.00044715419287426014,-0.04052146612945587,0.07042286482910388,0.0023402283311907803,1.2382580074386136,1.0446753606226002,0.015380670761123693,0.0,-0.11753425254414646,-0.3646345013309486,-0.7141432460122337,-0.49876518056355695,-0.4137228713973563,0.464779661072557,0.7141432460122337,3.1780538487570014
0.841018684359622,2.8822001142765274,0.12193073267030301,1.509389750693156,0.3562007392011973,0.4106944708594719,30,1.0,0.017303592500436324,0.1360362025200402,9.332669234316725e-06,0.7363695368268574,1.0483101639301604,4.543098013305831e-05,0.005328219287332037,0.09969701400981801,1.141138108961064e-07,2.63630436060628,1.5015701691610817,6.616150539319593e-08,0.0,-0.20108568410593053,-0.9821846971272339,0.45276185639749433,0.220148189239916,0.08066443544289648,-0.40453787122613344,0.9821846971272339,3.543150034427926
0.6462446591901518,1.5029442591228281,0.16013124616763733,4.01031361025932,0.19420328020165975,0.24034393205539145,30,1.0,0.1925284853924331,0.16272834418407703,0.0001250576267674511,-0.2572687965130028,0.41465186250843594,0.00032790951618751264,0.03992754946550129,0.23083608003295814,7.039750449742782e-08,0.7713720455756025,0.6741552886117428,2.1746554665837862e-10,0.0,-0.40178030131000625,-0.07420546353788832,0.30132004824933917,-0.7964691454731112,-0.014950507256842055,-0.12811686114223506,0.7964691454731112,4.259521506929479
0.5069350300951949,0.8973213223494592,0.3495885963272865,1.6283650448149816,0.36155461563029334,0.5403320068300418,30,1.0,0.27042493406409934,0.24375624399858314,9.572774115660844e-05,-0.24623581005185885,0.45018904293043316,0.0013939021956312439,0.15120251922079678,0.3530828394155817,0.00024340483730616436,1.966629898487367,1.8067181875508822,4.798176097638463e-06,0.0,-0.6709424765724165,0.46129979652599984,0.1989579220608438,-0.9289919336335031,-0.25671922268963077,0.18332530755663154,0.9289919336335031,3.430925342000979
0.16548249098590723,4.314547770540275,0.647258422036628,1.3617391235375782,0.10740309281482643,0.2280683869954516,30,1.0,-0.002646572601776408,0.07445865318921266,0.09914909694904972,0.40581563266358267,0.5989603485457136,5.181706855302447e-09,0.010988013751264684,0.1592728364832811,0.017981106329633956,0.31743985816085285,0.8261377207973873,1.4413159654296743e-05,25.0,-0.4283971049810774,-0.8978958302939501,-0.5189503372646613,0.2048711823178457,0.16306612666394607,0.44681027689846226,0.8978958302939501,27.2054181928751
0.7073575572259619,4.3574774081635566,0.8069588970178753,2.5811839718242053,0.24159440608812538,0.30697937681348136,30,1.0,0.16506315252941822,0.17780713853842517,3.2450858581478596e-06,-0.06403191393591283,1.057987260708822,1.7415889262627814e-06,0.13346149991032838,0.12043828755548604,3.34794051188391e-08,0.997900345773004,1.262563165430085,0.006242322356953269,0.0,0.20145938154045856,0.08125948598447251,0.32941363330473444,0.4891884558985261,0.11582001727018568,0.24167555955917944,0.4891884558985261,3.1780538303479458
0.9240436110311043,4.839445253805225,0.4146072141894033,4.026165479217811,0.31410615482822013,0.41450287505720596,30,1.0,-0.013461321006945293,0.1500420466669658,4.757738319741731e-07,-0.5661160920537607,0.9122562228537304,4.471993998263301e-05,0.5181744798943775,0.1414946103454257,1.1335856890396905e-08,-0.3649851841324049,1.4244334159090588,0.00036979058086455393,0.0,0.26891663388841625,0.1686058524386074,0.2513655868668404,0.19500119289885773,0.3696318575232947,0.19348920226149627,0.3696318575232947,3.1780538303479458
0.8467586328214629,2.0642706844527376,0.02135357747631015,4.606702884135628,0.06457931202352214,0.165767059062975,30,1.0,-0.06863513137173441,0.08557719133601044,0.1483726630329364,-0.03041099294564352,0.15648775768095213,0.9493237735063449,0.030090270160694377,0.03944899789719792,0.0003380498487264435,-0.08209938699120047,0.9096303987341748,2.7373207574164453e-08,50.0,0.2568794710912027,-0.929456869052923,0.08221019540004777,-0.5380925995069159,0.12095267259317181,-0.1363414159818371,0.929456869052923,8.32786003168265
0.11933807321014772,3.6395641827647958,0.9139702642257553,1.3845230292127853,0.14834843071874898,0.19000019295303475,30,1.0,0.018783299710311282,0.047516661638844535,0.9243391144431732,0.6310657837301971,1.0345110873234078,4.803663364383669e-06,-0.034761965872607895,0.1019836450002936,0.020303396738794784,0.08179741665464085,0.8481050002275449,1.4686188840110317e-05,25.0,-0.21244211906909946,-0.5299941630755827,-0.6837849346788464,-0.2278224621359279,-0.12378477897864039,0.27482914059592806,0.6837849346788464,35.72259515539005
